;day;id;in_stock
16071;2679;5001;612774
16072;2679;5001;105954726
16073;2679;1001;22501
16074;2680;2001;0
16075;2680;3001;6916
16076;2680;4001;10568
16077;2680;5001;612774
16078;2680;5001;105954726
16079;2680;1001;22501
16080;2681;2001;0
16081;2681;3001;6916
16082;2681;4001;10568
16083;2681;5001;612774
16084;2681;5001;105954726
16085;2681;1001;22501
16086;2682;2001;0
16087;2682;3001;6916
16088;2682;4001;10568
16089;2682;5001;612774
16090;2682;5001;105954726
16091;2682;1001;22501
16092;2683;2001;0
16093;2683;3001;6916
16094;2683;4001;10568
16095;2683;5001;612774
16096;2683;5001;105954726
16097;2683;1001;22501
16098;2684;2001;0
16099;2684;3001;6916
16100;2684;4001;10568
16101;2684;5001;612774
16102;2684;5001;105954726
16103;2684;1001;22501
16104;2685;2001;0
16105;2685;3001;6916
16106;2685;4001;10568
16107;2685;5001;612774
16108;2685;5001;105954726
16109;2685;1001;22501
16110;2686;2001;0
16111;2686;3001;6916
16112;2686;4001;10568
16113;2686;5001;612774
16114;2686;5001;105954726
16115;2686;1001;22501
16116;2687;2001;0
16117;2687;3001;6916
16118;2687;4001;10568
16119;2687;5001;612774
16120;2687;5001;105954726
16121;2687;1001;22501
16122;2688;2001;0
16123;2688;3001;6916
16124;2688;4001;10568
16125;2688;5001;612774
16126;2688;5001;105954726
16127;2688;1001;22501
16128;2689;2001;0
16129;2689;3001;6916
16130;2689;4001;10568
16131;2689;5001;612774
16132;2689;5001;105954726
16133;2689;1001;22501
16134;2690;2001;0
16135;2690;3001;6916
16136;2690;4001;10568
16137;2690;5001;612774
16138;2690;5001;105954726
16139;2690;1001;22501
16140;2691;2001;0
16141;2691;3001;6916
16142;2691;4001;10568
16143;2691;5001;612774
16144;2691;5001;105954726
16145;2691;1001;22501
16146;2692;2001;0
16147;2692;3001;6916
16148;2692;4001;10568
16149;2692;5001;612774
16150;2692;5001;105954726
16151;2692;1001;22501
16152;2693;2001;0
16153;2693;3001;6916
16154;2693;4001;10568
16155;2693;5001;612774
16156;2693;5001;105954726
16157;2693;1001;22501
16158;2694;2001;0
16159;2694;3001;6916
16160;2694;4001;10568
16161;2694;5001;612774
16162;2694;5001;105954726
16163;2694;1001;22501
16164;2695;2001;0
16165;2695;3001;6916
16166;2695;4001;10568
16167;2695;5001;612774
16168;2695;5001;105954726
16169;2695;1001;22501
16170;2696;2001;0
16171;2696;3001;6916
16172;2696;4001;10568
16173;2696;5001;612774
16174;2696;5001;105954726
16175;2696;1001;22501
16176;2697;2001;0
16177;2697;3001;6916
16178;2697;4001;10568
16179;2697;5001;612774
16180;2697;5001;105954726
16181;2697;1001;22501
16182;2698;2001;0
16183;2698;3001;6916
16184;2698;4001;10568
16185;2698;5001;612774
16186;2698;5001;105954726
16187;2698;1001;22501
16188;2699;2001;0
16189;2699;3001;6916
16190;2699;4001;10568
16191;2699;5001;612774
16192;2699;5001;105954726
16193;2699;1001;22501
16194;2700;2001;0
16195;2700;3001;6916
16196;2700;4001;10568
16197;2700;5001;612774
16198;2700;5001;105954726
16199;2700;1001;22501
16200;2701;2001;0
16201;2701;3001;6916
16202;2701;4001;10568
16203;2701;5001;612774
16204;2701;5001;105954726
16205;2701;1001;22501
16206;2702;2001;0
16207;2702;3001;6916
16208;2702;4001;10568
16209;2702;5001;612774
16210;2702;5001;105954726
16211;2702;1001;22501
16212;2703;2001;0
16213;2703;3001;6916
16214;2703;4001;10568
16215;2703;5001;612774
16216;2703;5001;105954726
16217;2703;1001;22501
16218;2704;2001;0
16219;2704;3001;6916
16220;2704;4001;10568
16221;2704;5001;612774
16222;2704;5001;105954726
16223;2704;1001;22501
16224;2705;2001;0
16225;2705;3001;6916
16226;2705;4001;10568
16227;2705;5001;612774
16228;2705;5001;105954726
16229;2705;1001;22501
16230;2706;2001;0
16231;2706;3001;6916
16232;2706;4001;10568
16233;2706;5001;612774
16234;2706;5001;105954726
16235;2706;1001;22501
16236;2707;2001;0
16237;2707;3001;6916
16238;2707;4001;10568
16239;2707;5001;612774
16240;2707;5001;105954726
16241;2707;1001;22501
16242;2708;2001;0
16243;2708;3001;6916
16244;2708;4001;10568
16245;2708;5001;612774
16246;2708;5001;105954726
16247;2708;1001;22501
16248;2709;2001;0
16249;2709;3001;6916
16250;2709;4001;10568
16251;2709;5001;612774
16252;2709;5001;105954726
16253;2709;1001;22501
16254;2710;2001;0
16255;2710;3001;6916
16256;2710;4001;10568
16257;2710;5001;612774
16258;2710;5001;105954726
16259;2710;1001;22501
16260;2711;2001;0
16261;2711;3001;6916
16262;2711;4001;10568
16263;2711;5001;612774
16264;2711;5001;105954726
16265;2711;1001;22501
16266;2712;2001;0
16267;2712;3001;6916
16268;2712;4001;10568
16269;2712;5001;612774
16270;2712;5001;105954726
16271;2712;1001;22501
16272;2713;2001;0
16273;2713;3001;6916
16274;2713;4001;10568
16275;2713;5001;612774
16276;2713;5001;105954726
16277;2713;1001;22501
16278;2714;2001;0
16279;2714;3001;6916
16280;2714;4001;10568
16281;2714;5001;612774
16282;2714;5001;105954726
16283;2714;1001;22501
16284;2715;2001;0
16285;2715;3001;6916
16286;2715;4001;10568
16287;2715;5001;612774
16288;2715;5001;105954726
16289;2715;1001;22501
16290;2716;2001;0
16291;2716;3001;6916
16292;2716;4001;10568
16293;2716;5001;612774
16294;2716;5001;105954726
16295;2716;1001;22501
16296;2717;2001;0
16297;2717;3001;6916
16298;2717;4001;10568
16299;2717;5001;612774
16300;2717;5001;105954726
16301;2717;1001;22501
16302;2718;2001;0
16303;2718;3001;6916
16304;2718;4001;10568
16305;2718;5001;612774
16306;2718;5001;105954726
16307;2718;1001;22501
16308;2719;2001;0
16309;2719;3001;6916
16310;2719;4001;10568
16311;2719;5001;612774
16312;2719;5001;105954726
16313;2719;1001;22501
16314;2720;2001;0
16315;2720;3001;6916
16316;2720;4001;10568
16317;2720;5001;612774
16318;2720;5001;105954726
16319;2720;1001;22501
16320;2721;2001;0
16321;2721;3001;6916
16322;2721;4001;10568
16323;2721;5001;612774
16324;2721;5001;105954726
16325;2721;1001;22501
16326;2722;2001;0
16327;2722;3001;6916
16328;2722;4001;10568
16329;2722;5001;612774
16330;2722;5001;105954726
16331;2722;1001;22501
16332;2723;2001;0
16333;2723;3001;6916
16334;2723;4001;10568
16335;2723;5001;612774
16336;2723;5001;105954726
16337;2723;1001;22501
16338;2724;2001;0
16339;2724;3001;6916
16340;2724;4001;10568
16341;2724;5001;612774
16342;2724;5001;105954726
16343;2724;1001;22501
16344;2725;2001;0
16345;2725;3001;6916
16346;2725;4001;10568
16347;2725;5001;612774
16348;2725;5001;105954726
16349;2725;1001;22501
16350;2726;2001;0
16351;2726;3001;6916
16352;2726;4001;10568
16353;2726;5001;612774
16354;2726;5001;105954726
16355;2726;1001;22501
16356;2727;2001;0
16357;2727;3001;6916
16358;2727;4001;10568
16359;2727;5001;612774
16360;2727;5001;105954726
16361;2727;1001;22501
16362;2728;2001;0
16363;2728;3001;6916
16364;2728;4001;10568
16365;2728;5001;612774
16366;2728;5001;105954726
16367;2728;1001;22501
16368;2729;2001;0
16369;2729;3001;6916
16370;2729;4001;10568
16371;2729;5001;612774
16372;2729;5001;105954726
16373;2729;1001;22501
16374;2730;2001;0
16375;2730;3001;6916
16376;2730;4001;10568
16377;2730;5001;612774
16378;2730;5001;105954726
16379;2730;1001;22501
16380;2731;2001;0
16381;2731;3001;6916
16382;2731;4001;10568
16383;2731;5001;612774
16384;2731;5001;105954726
16385;2731;1001;22501
16386;2732;2001;0
16387;2732;3001;6916
16388;2732;4001;10568
16389;2732;5001;612774
16390;2732;5001;105954726
16391;2732;1001;22501
16392;2733;2001;0
16393;2733;3001;6916
16394;2733;4001;10568
16395;2733;5001;612774
16396;2733;5001;105954726
16397;2733;1001;22501
16398;2734;2001;0
16399;2734;3001;6916
16400;2734;4001;10568
16401;2734;5001;612774
16402;2734;5001;105954726
16403;2734;1001;22501
16404;2735;2001;0
16405;2735;3001;6916
16406;2735;4001;10568
16407;2735;5001;612774
16408;2735;5001;105954726
16409;2735;1001;22501
16410;2736;2001;0
16411;2736;3001;6916
16412;2736;4001;10568
16413;2736;5001;612774
16414;2736;5001;105954726
16415;2736;1001;22501
16416;2737;2001;0
16417;2737;3001;6916
16418;2737;4001;10568
16419;2737;5001;612774
16420;2737;5001;105954726
16421;2737;1001;22501
16422;2738;2001;0
16423;2738;3001;6916
16424;2738;4001;10568
16425;2738;5001;612774
16426;2738;5001;105954726
16427;2738;1001;22501
16428;2739;2001;0
16429;2739;3001;6916
16430;2739;4001;10568
16431;2739;5001;612774
16432;2739;5001;105954726
16433;2739;1001;22501
16434;2740;2001;0
16435;2740;3001;6916
16436;2740;4001;10568
16437;2740;5001;612774
16438;2740;5001;105954726
16439;2740;1001;22501
16440;2741;2001;0
16441;2741;3001;6916
16442;2741;4001;10568
16443;2741;5001;612774
16444;2741;5001;105954726
16445;2741;1001;22501
16446;2742;2001;0
16447;2742;3001;6916
16448;2742;4001;10568
16449;2742;5001;612774
16450;2742;5001;105954726
16451;2742;1001;22501
16452;2743;2001;0
16453;2743;3001;6916
16454;2743;4001;10568
16455;2743;5001;612774
16456;2743;5001;105954726
16457;2743;1001;22501
16458;2744;2001;0
16459;2744;3001;6916
16460;2744;4001;10568
16461;2744;5001;612774
16462;2744;5001;105954726
16463;2744;1001;22501
16464;2745;2001;0
16465;2745;3001;6916
16466;2745;4001;10568
16467;2745;5001;612774
16468;2745;5001;105954726
16469;2745;1001;22501
16470;2746;2001;0
16471;2746;3001;6916
16472;2746;4001;10568
16473;2746;5001;612774
16474;2746;5001;105954726
16475;2746;1001;22501
16476;2747;2001;0
16477;2747;3001;6916
16478;2747;4001;10568
16479;2747;5001;612774
16480;2747;5001;105954726
16481;2747;1001;22501
16482;2748;2001;0
16483;2748;3001;6916
16484;2748;4001;10568
16485;2748;5001;612774
16486;2748;5001;105954726
16487;2748;1001;22501
16488;2749;2001;0
16489;2749;3001;6916
16490;2749;4001;10568
16491;2749;5001;612774
16492;2749;5001;105954726
16493;2749;1001;22501
16494;2750;2001;0
16495;2750;3001;6916
16496;2750;4001;10568
16497;2750;5001;612774
16498;2750;5001;105954726
16499;2750;1001;22501
16500;2751;2001;0
16501;2751;3001;6916
16502;2751;4001;10568
16503;2751;5001;612774
16504;2751;5001;105954726
16505;2751;1001;22501
16506;2752;2001;0
16507;2752;3001;6916
16508;2752;4001;10568
16509;2752;5001;612774
16510;2752;5001;105954726
16511;2752;1001;22501
16512;2753;2001;0
16513;2753;3001;6916
16514;2753;4001;10568
16515;2753;5001;612774
16516;2753;5001;105954726
16517;2753;1001;22501
16518;2754;2001;0
16519;2754;3001;6916
16520;2754;4001;10568
16521;2754;5001;612774
16522;2754;5001;105954726
16523;2754;1001;22501
16524;2755;2001;0
16525;2755;3001;6916
16526;2755;4001;10568
16527;2755;5001;612774
16528;2755;5001;105954726
16529;2755;1001;22501
16530;2756;2001;0
16531;2756;3001;6916
16532;2756;4001;10568
16533;2756;5001;612774
16534;2756;5001;105954726
16535;2756;1001;22501
16536;2757;2001;0
16537;2757;3001;6916
16538;2757;4001;10568
16539;2757;5001;612774
16540;2757;5001;105954726
16541;2757;1001;22501
16542;2758;2001;0
16543;2758;3001;6916
16544;2758;4001;10568
16545;2758;5001;612774
16546;2758;5001;105954726
16547;2758;1001;22501
16548;2759;2001;0
16549;2759;3001;6916
16550;2759;4001;10568
16551;2759;5001;612774
16552;2759;5001;105954726
16553;2759;1001;22501
16554;2760;2001;0
16555;2760;3001;6916
16556;2760;4001;10568
16557;2760;5001;612774
16558;2760;5001;105954726
16559;2760;1001;22501
16560;2761;2001;0
16561;2761;3001;6916
16562;2761;4001;10568
16563;2761;5001;612774
16564;2761;5001;105954726
16565;2761;1001;22501
16566;2762;2001;0
16567;2762;3001;6916
16568;2762;4001;10568
16569;2762;5001;612774
16570;2762;5001;105954726
16571;2762;1001;22501
16572;2763;2001;0
16573;2763;3001;6916
16574;2763;4001;10568
16575;2763;5001;612774
16576;2763;5001;105954726
16577;2763;1001;22501
16578;2764;2001;0
16579;2764;3001;6916
16580;2764;4001;10568
16581;2764;5001;612774
16582;2764;5001;105954726
16583;2764;1001;22501
16584;2765;2001;0
16585;2765;3001;6916
16586;2765;4001;10568
16587;2765;5001;612774
16588;2765;5001;105954726
16589;2765;1001;22501
16590;2766;2001;0
16591;2766;3001;6916
16592;2766;4001;10568
16593;2766;5001;612774
16594;2766;5001;105954726
16595;2766;1001;22501
16596;2767;2001;0
16597;2767;3001;6916
16598;2767;4001;10568
16599;2767;5001;612774
16600;2767;5001;105954726
16601;2767;1001;22501
16602;2768;2001;0
16603;2768;3001;6916
16604;2768;4001;10568
16605;2768;5001;612774
16606;2768;5001;105954726
16607;2768;1001;22501
16608;2769;2001;0
16609;2769;3001;6916
16610;2769;4001;10568
16611;2769;5001;612774
16612;2769;5001;105954726
16613;2769;1001;22501
16614;2770;2001;0
16615;2770;3001;6916
16616;2770;4001;10568
16617;2770;5001;612774
16618;2770;5001;105954726
16619;2770;1001;22501
16620;2771;2001;0
16621;2771;3001;6916
16622;2771;4001;10568
16623;2771;5001;612774
16624;2771;5001;105954726
16625;2771;1001;22501
16626;2772;2001;0
16627;2772;3001;6916
16628;2772;4001;10568
16629;2772;5001;612774
16630;2772;5001;105954726
16631;2772;1001;22501
16632;2773;2001;0
16633;2773;3001;6916
16634;2773;4001;10568
16635;2773;5001;612774
16636;2773;5001;105954726
16637;2773;1001;22501
16638;2774;2001;0
16639;2774;3001;6916
16640;2774;4001;10568
16641;2774;5001;612774
16642;2774;5001;105954726
16643;2774;1001;22501
16644;2775;2001;0
16645;2775;3001;6916
16646;2775;4001;10568
16647;2775;5001;612774
16648;2775;5001;105954726
16649;2775;1001;22501
16650;2776;2001;0
16651;2776;3001;6916
16652;2776;4001;10568
16653;2776;5001;612774
16654;2776;5001;105954726
16655;2776;1001;22501
16656;2777;2001;0
16657;2777;3001;6916
16658;2777;4001;10568
16659;2777;5001;612774
16660;2777;5001;105954726
16661;2777;1001;22501
16662;2778;2001;0
16663;2778;3001;6916
16664;2778;4001;10568
16665;2778;5001;612774
16666;2778;5001;105954726
16667;2778;1001;22501
16668;2779;2001;0
16669;2779;3001;6916
16670;2779;4001;10568
16671;2779;5001;612774
16672;2779;5001;105954726
16673;2779;1001;22501
16674;2780;2001;0
16675;2780;3001;6916
16676;2780;4001;10568
16677;2780;5001;612774
16678;2780;5001;105954726
16679;2780;1001;22501
16680;2781;2001;0
16681;2781;3001;6916
16682;2781;4001;10568
16683;2781;5001;612774
16684;2781;5001;105954726
16685;2781;1001;22501
16686;2782;2001;0
16687;2782;3001;6916
16688;2782;4001;10568
16689;2782;5001;612774
16690;2782;5001;105954726
16691;2782;1001;22501
16692;2783;2001;0
16693;2783;3001;6916
16694;2783;4001;10568
16695;2783;5001;612774
16696;2783;5001;105954726
16697;2783;1001;22501
16698;2784;2001;0
16699;2784;3001;6916
16700;2784;4001;10568
16701;2784;5001;612774
16702;2784;5001;105954726
16703;2784;1001;22501
16704;2785;2001;0
16705;2785;3001;6916
16706;2785;4001;10568
16707;2785;5001;612774
16708;2785;5001;105954726
16709;2785;1001;22501
16710;2786;2001;0
16711;2786;3001;6916
16712;2786;4001;10568
16713;2786;5001;612774
16714;2786;5001;105954726
16715;2786;1001;22501
16716;2787;2001;0
16717;2787;3001;6916
16718;2787;4001;10568
16719;2787;5001;612774
16720;2787;5001;105954726
16721;2787;1001;22501
16722;2788;2001;0
16723;2788;3001;6916
16724;2788;4001;10568
16725;2788;5001;612774
16726;2788;5001;105954726
16727;2788;1001;22501
16728;2789;2001;0
16729;2789;3001;6916
16730;2789;4001;10568
16731;2789;5001;612774
16732;2789;5001;105954726
16733;2789;1001;22501
16734;2790;2001;0
16735;2790;3001;6916
16736;2790;4001;10568
16737;2790;5001;612774
16738;2790;5001;105954726
16739;2790;1001;22501
16740;2791;2001;0
16741;2791;3001;6916
16742;2791;4001;10568
16743;2791;5001;612774
16744;2791;5001;105954726
16745;2791;1001;22501
16746;2792;2001;0
16747;2792;3001;6916
16748;2792;4001;10568
16749;2792;5001;612774
16750;2792;5001;105954726
16751;2792;1001;22501
16752;2793;2001;0
16753;2793;3001;6916
16754;2793;4001;10568
16755;2793;5001;612774
16756;2793;5001;105954726
16757;2793;1001;22501
16758;2794;2001;0
16759;2794;3001;6916
16760;2794;4001;10568
16761;2794;5001;612774
16762;2794;5001;105954726
16763;2794;1001;22501
16764;2795;2001;0
16765;2795;3001;6916
16766;2795;4001;10568
16767;2795;5001;612774
16768;2795;5001;105954726
16769;2795;1001;22501
16770;2796;2001;0
16771;2796;3001;6916
16772;2796;4001;10568
16773;2796;5001;612774
16774;2796;5001;105954726
16775;2796;1001;22501
16776;2797;2001;0
16777;2797;3001;6916
16778;2797;4001;10568
16779;2797;5001;612774
16780;2797;5001;105954726
16781;2797;1001;22501
16782;2798;2001;0
16783;2798;3001;6916
16784;2798;4001;10568
16785;2798;5001;612774
16786;2798;5001;105954726
16787;2798;1001;22501
16788;2799;2001;0
16789;2799;3001;6916
16790;2799;4001;10568
16791;2799;5001;612774
16792;2799;5001;105954726
16793;2799;1001;22501
16794;2800;2001;0
16795;2800;3001;6916
16796;2800;4001;10568
16797;2800;5001;612774
16798;2800;5001;105954726
16799;2800;1001;22501
16800;2801;2001;0
16801;2801;3001;6916
16802;2801;4001;10568
16803;2801;5001;612774
16804;2801;5001;105954726
16805;2801;1001;22501
16806;2802;2001;0
16807;2802;3001;6916
16808;2802;4001;10568
16809;2802;5001;612774
16810;2802;5001;105954726
16811;2802;1001;22501
16812;2803;2001;0
16813;2803;3001;6916
16814;2803;4001;10568
16815;2803;5001;612774
16816;2803;5001;105954726
16817;2803;1001;22501
16818;2804;2001;0
16819;2804;3001;6916
16820;2804;4001;10568
16821;2804;5001;612774
16822;2804;5001;105954726
16823;2804;1001;22501
16824;2805;2001;0
16825;2805;3001;6916
16826;2805;4001;10568
16827;2805;5001;612774
16828;2805;5001;105954726
16829;2805;1001;22501
16830;2806;2001;0
16831;2806;3001;6916
16832;2806;4001;10568
16833;2806;5001;612774
16834;2806;5001;105954726
16835;2806;1001;22501
16836;2807;2001;0
16837;2807;3001;6916
16838;2807;4001;10568
16839;2807;5001;612774
16840;2807;5001;105954726
16841;2807;1001;22501
16842;2808;2001;0
16843;2808;3001;6916
16844;2808;4001;10568
16845;2808;5001;612774
16846;2808;5001;105954726
16847;2808;1001;22501
16848;2809;2001;0
16849;2809;3001;6916
16850;2809;4001;10568
16851;2809;5001;612774
16852;2809;5001;105954726
16853;2809;1001;22501
16854;2810;2001;0
16855;2810;3001;6916
16856;2810;4001;10568
16857;2810;5001;612774
16858;2810;5001;105954726
16859;2810;1001;22501
16860;2811;2001;0
16861;2811;3001;6916
16862;2811;4001;10568
16863;2811;5001;612774
16864;2811;5001;105954726
16865;2811;1001;22501
16866;2812;2001;0
16867;2812;3001;6916
16868;2812;4001;10568
16869;2812;5001;612774
16870;2812;5001;105954726
16871;2812;1001;22501
16872;2813;2001;0
16873;2813;3001;6916
16874;2813;4001;10568
16875;2813;5001;612774
16876;2813;5001;105954726
16877;2813;1001;22501
16878;2814;2001;0
16879;2814;3001;6916
16880;2814;4001;10568
16881;2814;5001;612774
16882;2814;5001;105954726
16883;2814;1001;22501
16884;2815;2001;0
16885;2815;3001;6916
16886;2815;4001;10568
16887;2815;5001;612774
16888;2815;5001;105954726
16889;2815;1001;22501
16890;2816;2001;0
16891;2816;3001;6916
16892;2816;4001;10568
16893;2816;5001;612774
16894;2816;5001;105954726
16895;2816;1001;22501
16896;2817;2001;0
16897;2817;3001;6916
16898;2817;4001;10568
16899;2817;5001;612774
16900;2817;5001;105954726
16901;2817;1001;22501
16902;2818;2001;0
16903;2818;3001;6916
16904;2818;4001;10568
16905;2818;5001;612774
16906;2818;5001;105954726
16907;2818;1001;22501
16908;2819;2001;0
16909;2819;3001;6916
16910;2819;4001;10568
16911;2819;5001;612774
16912;2819;5001;105954726
16913;2819;1001;22501
16914;2820;2001;0
16915;2820;3001;6916
16916;2820;4001;10568
16917;2820;5001;612774
16918;2820;5001;105954726
16919;2820;1001;22501
16920;2821;2001;0
16921;2821;3001;6916
16922;2821;4001;10568
16923;2821;5001;612774
16924;2821;5001;105954726
16925;2821;1001;22501
16926;2822;2001;0
16927;2822;3001;6916
16928;2822;4001;10568
16929;2822;5001;612774
16930;2822;5001;105954726
16931;2822;1001;22501
16932;2823;2001;0
16933;2823;3001;6916
16934;2823;4001;10568
16935;2823;5001;612774
16936;2823;5001;105954726
16937;2823;1001;22501
16938;2824;2001;0
16939;2824;3001;6916
16940;2824;4001;10568
16941;2824;5001;612774
16942;2824;5001;105954726
16943;2824;1001;22501
16944;2825;2001;0
16945;2825;3001;6916
16946;2825;4001;10568
16947;2825;5001;612774
16948;2825;5001;105954726
16949;2825;1001;22501
16950;2826;2001;0
16951;2826;3001;6916
16952;2826;4001;10568
16953;2826;5001;612774
16954;2826;5001;105954726
16955;2826;1001;22501
16956;2827;2001;0
16957;2827;3001;6916
16958;2827;4001;10568
16959;2827;5001;612774
16960;2827;5001;105954726
16961;2827;1001;22501
16962;2828;2001;0
16963;2828;3001;6916
16964;2828;4001;10568
16965;2828;5001;612774
16966;2828;5001;105954726
16967;2828;1001;22501
16968;2829;2001;0
16969;2829;3001;6916
16970;2829;4001;10568
16971;2829;5001;612774
16972;2829;5001;105954726
16973;2829;1001;22501
16974;2830;2001;0
16975;2830;3001;6916
16976;2830;4001;10568
16977;2830;5001;612774
16978;2830;5001;105954726
16979;2830;1001;22501
16980;2831;2001;0
16981;2831;3001;6916
16982;2831;4001;10568
16983;2831;5001;612774
16984;2831;5001;105954726
16985;2831;1001;22501
16986;2832;2001;0
16987;2832;3001;6916
16988;2832;4001;10568
16989;2832;5001;612774
16990;2832;5001;105954726
16991;2832;1001;22501
16992;2833;2001;0
16993;2833;3001;6916
16994;2833;4001;10568
16995;2833;5001;612774
16996;2833;5001;105954726
16997;2833;1001;22501
16998;2834;2001;0
16999;2834;3001;6916
17000;2834;4001;10568
17001;2834;5001;612774
17002;2834;5001;105954726
17003;2834;1001;22501
17004;2835;2001;0
17005;2835;3001;6916
17006;2835;4001;10568
17007;2835;5001;612774
17008;2835;5001;105954726
17009;2835;1001;22501
17010;2836;2001;0
17011;2836;3001;6916
17012;2836;4001;10568
17013;2836;5001;612774
17014;2836;5001;105954726
17015;2836;1001;22501
17016;2837;2001;0
17017;2837;3001;6916
17018;2837;4001;10568
17019;2837;5001;612774
17020;2837;5001;105954726
17021;2837;1001;22501
17022;2838;2001;0
17023;2838;3001;6916
17024;2838;4001;10568
17025;2838;5001;612774
17026;2838;5001;105954726
17027;2838;1001;22501
17028;2839;2001;0
17029;2839;3001;6916
17030;2839;4001;10568
17031;2839;5001;612774
17032;2839;5001;105954726
17033;2839;1001;22501
17034;2840;2001;0
17035;2840;3001;6916
17036;2840;4001;10568
17037;2840;5001;612774
17038;2840;5001;105954726
17039;2840;1001;22501
17040;2841;2001;0
17041;2841;3001;6916
17042;2841;4001;10568
17043;2841;5001;612774
17044;2841;5001;105954726
17045;2841;1001;22501
17046;2842;2001;0
17047;2842;3001;6916
17048;2842;4001;10568
17049;2842;5001;612774
17050;2842;5001;105954726
17051;2842;1001;22501
17052;2843;2001;0
17053;2843;3001;6916
17054;2843;4001;10568
17055;2843;5001;612774
17056;2843;5001;105954726
17057;2843;1001;22501
17058;2844;2001;0
17059;2844;3001;6916
17060;2844;4001;10568
17061;2844;5001;612774
17062;2844;5001;105954726
17063;2844;1001;22501
17064;2845;2001;0
17065;2845;3001;6916
17066;2845;4001;10568
17067;2845;5001;612774
17068;2845;5001;105954726
17069;2845;1001;22501
17070;2846;2001;0
17071;2846;3001;6916
17072;2846;4001;10568
17073;2846;5001;612774
17074;2846;5001;105954726
17075;2846;1001;22501
17076;2847;2001;0
17077;2847;3001;6916
17078;2847;4001;10568
17079;2847;5001;612774
17080;2847;5001;105954726
17081;2847;1001;22501
17082;2848;2001;0
17083;2848;3001;6916
17084;2848;4001;10568
17085;2848;5001;612774
17086;2848;5001;105954726
17087;2848;1001;22501
17088;2849;2001;0
17089;2849;3001;6916
17090;2849;4001;10568
17091;2849;5001;612774
17092;2849;5001;105954726
17093;2849;1001;22501
17094;2850;2001;0
17095;2850;3001;6916
17096;2850;4001;10568
17097;2850;5001;612774
17098;2850;5001;105954726
17099;2850;1001;22501
17100;2851;2001;0
17101;2851;3001;6916
17102;2851;4001;10568
17103;2851;5001;612774
17104;2851;5001;105954726
17105;2851;1001;22501
17106;2852;2001;0
17107;2852;3001;6916
17108;2852;4001;10568
17109;2852;5001;612774
17110;2852;5001;105954726
17111;2852;1001;22501
17112;2853;2001;0
17113;2853;3001;6916
17114;2853;4001;10568
17115;2853;5001;612774
17116;2853;5001;105954726
17117;2853;1001;22501
17118;2854;2001;0
17119;2854;3001;6916
17120;2854;4001;10568
17121;2854;5001;612774
17122;2854;5001;105954726
17123;2854;1001;22501
17124;2855;2001;0
17125;2855;3001;6916
17126;2855;4001;10568
17127;2855;5001;612774
17128;2855;5001;105954726
17129;2855;1001;22501
17130;2856;2001;0
17131;2856;3001;6916
17132;2856;4001;10568
17133;2856;5001;612774
17134;2856;5001;105954726
17135;2856;1001;22501
17136;2857;2001;0
17137;2857;3001;6916
17138;2857;4001;10568
17139;2857;5001;612774
17140;2857;5001;105954726
17141;2857;1001;22501
17142;2858;2001;0
17143;2858;3001;6916
17144;2858;4001;10568
17145;2858;5001;612774
17146;2858;5001;105954726
17147;2858;1001;22501
17148;2859;2001;0
17149;2859;3001;6916
17150;2859;4001;10568
17151;2859;5001;612774
17152;2859;5001;105954726
17153;2859;1001;22501
17154;2860;2001;0
17155;2860;3001;6916
17156;2860;4001;10568
17157;2860;5001;612774
17158;2860;5001;105954726
17159;2860;1001;22501
17160;2861;2001;0
17161;2861;3001;6916
17162;2861;4001;10568
17163;2861;5001;612774
17164;2861;5001;105954726
17165;2861;1001;22501
17166;2862;2001;0
17167;2862;3001;6916
17168;2862;4001;10568
17169;2862;5001;612774
17170;2862;5001;105954726
17171;2862;1001;22501
17172;2863;2001;0
17173;2863;3001;6916
17174;2863;4001;10568
17175;2863;5001;612774
17176;2863;5001;105954726
17177;2863;1001;22501
17178;2864;2001;0
17179;2864;3001;6916
17180;2864;4001;10568
17181;2864;5001;612774
17182;2864;5001;105954726
17183;2864;1001;22501
17184;2865;2001;0
17185;2865;3001;6916
17186;2865;4001;10568
17187;2865;5001;612774
17188;2865;5001;105954726
17189;2865;1001;22501
17190;2866;2001;0
17191;2866;3001;6916
17192;2866;4001;10568
17193;2866;5001;612774
17194;2866;5001;105954726
17195;2866;1001;22501
17196;2867;2001;0
17197;2867;3001;6916
17198;2867;4001;10568
17199;2867;5001;612774
17200;2867;5001;105954726
17201;2867;1001;22501
17202;2868;2001;0
17203;2868;3001;6916
17204;2868;4001;10568
17205;2868;5001;612774
17206;2868;5001;105954726
17207;2868;1001;22501
17208;2869;2001;0
17209;2869;3001;6916
17210;2869;4001;10568
17211;2869;5001;612774
17212;2869;5001;105954726
17213;2869;1001;22501
17214;2870;2001;0
17215;2870;3001;6916
17216;2870;4001;10568
17217;2870;5001;612774
17218;2870;5001;105954726
17219;2870;1001;22501
17220;2871;2001;0
17221;2871;3001;6916
17222;2871;4001;10568
17223;2871;5001;612774
17224;2871;5001;105954726
17225;2871;1001;22501
17226;2872;2001;0
17227;2872;3001;6916
17228;2872;4001;10568
17229;2872;5001;612774
17230;2872;5001;105954726
17231;2872;1001;22501
17232;2873;2001;0
17233;2873;3001;6916
17234;2873;4001;10568
17235;2873;5001;612774
