Criation_Time, Product, Quantity, Client, Order_id, Status, Notes-fornecedor
304,1001,11562,0,1000304,0,1
304,2001,59220,1,2000304,0,2
304,3001,296329,2,3000304,0,3
304,4001,1491980,3,4000304,0,4
304,5001,7645791,4,5000304,0,5
305,1001,11569,0,1000305,0,1
305,2001,59216,1,2000305,0,2
305,3001,296329,2,3000305,0,3
305,4001,1490719,3,4000305,0,4
305,5001,7640620,4,5000305,0,5
306,1001,11574,0,1000306,0,1
306,2001,59207,1,2000306,0,2
306,3001,296329,2,3000306,0,3
306,4001,1489544,3,4000306,0,4
306,5001,7634975,4,5000306,0,5
307,1001,11555,0,1000307,0,1
307,2001,59182,1,2000307,0,2
307,3001,296334,2,3000307,0,3
307,4001,1488455,3,4000307,0,4
307,5001,7628876,4,5000307,0,5
308,1001,11562,0,1000308,0,1
308,2001,59148,1,2000308,0,2
308,3001,296329,2,3000308,0,3
308,4001,1487483,3,4000308,0,4
308,5001,7622354,4,5000308,0,5
309,1001,11602,0,1000309,0,1
309,2001,59113,1,2000309,0,2
309,3001,296335,2,3000309,0,3
309,4001,1486629,3,4000309,0,4
309,5001,7615406,4,5000309,0,5
310,1001,11602,0,1000310,0,1
310,2001,59067,1,2000310,0,2
310,3001,296336,2,3000310,0,3
310,4001,1485893,3,4000310,0,4
310,5001,7608078,4,5000310,0,5
311,1001,11604,0,1000311,0,1
311,2001,59007,1,2000311,0,2
311,3001,296343,2,3000311,0,3
311,4001,1485269,3,4000311,0,4
311,5001,7600405,4,5000311,0,5
312,1001,11655,0,1000312,0,1
312,2001,58946,1,2000312,0,2
312,3001,296351,2,3000312,0,3
312,4001,1484752,3,4000312,0,4
312,5001,7592417,4,5000312,0,5
313,1001,11623,0,1000313,0,1
313,2001,58885,1,2000313,0,2
313,3001,296359,2,3000313,0,3
313,4001,1484322,3,4000313,0,4
313,5001,7584174,4,5000313,0,5
314,1001,11637,0,1000314,0,1
314,2001,58834,1,2000314,0,2
314,3001,296357,2,3000314,0,3
314,4001,1483970,3,4000314,0,4
314,5001,7575729,4,5000314,0,5
315,1001,11630,0,1000315,0,1
315,2001,58773,1,2000315,0,2
315,3001,296361,2,3000315,0,3
315,4001,1483678,3,4000315,0,4
315,5001,7567130,4,5000315,0,5
316,1001,11603,0,1000316,0,1
316,2001,58707,1,2000316,0,2
316,3001,296359,2,3000316,0,3
316,4001,1483397,3,4000316,0,4
316,5001,7558452,4,5000316,0,5
317,1001,11618,0,1000317,0,1
317,2001,58661,1,2000317,0,2
317,3001,296358,2,3000317,0,3
317,4001,1483125,3,4000317,0,4
317,5001,7549749,4,5000317,0,5
318,1001,11617,0,1000318,0,1
318,2001,58600,1,2000318,0,2
318,3001,296363,2,3000318,0,3
318,4001,1482874,3,4000318,0,4
318,5001,7541084,4,5000318,0,5
319,1001,11593,0,1000319,0,1
319,2001,58528,1,2000319,0,2
319,3001,296373,2,3000319,0,3
319,4001,1482659,3,4000319,0,4
319,5001,7532493,4,5000319,0,5
320,1001,11645,0,1000320,0,1
320,2001,58487,1,2000320,0,2
320,3001,296372,2,3000320,0,3
320,4001,1482484,3,4000320,0,4
320,5001,7524017,4,5000320,0,5
321,1001,11578,0,1000321,0,1
321,2001,58421,1,2000321,0,2
321,3001,296367,2,3000321,0,3
321,4001,1482336,3,4000321,0,4
321,5001,7515701,4,5000321,0,5
322,1001,11603,0,1000322,0,1
322,2001,58396,1,2000322,0,2
322,3001,296346,2,3000322,0,3
322,4001,1482218,3,4000322,0,4
322,5001,7507588,4,5000322,0,5
323,1001,11578,0,1000323,0,1
323,2001,58350,1,2000323,0,2
323,3001,296321,2,3000323,0,3
323,4001,1482110,3,4000323,0,4
323,5001,7499709,4,5000323,0,5
324,1001,11569,0,1000324,0,1
324,2001,58304,1,2000324,0,2
324,3001,296280,2,3000324,0,3
324,4001,1482034,3,4000324,0,4
324,5001,7492093,4,5000324,0,5
325,1001,11519,0,1000325,0,1
325,2001,58269,1,2000325,0,2
325,3001,296228,2,3000325,0,3
325,4001,1481978,3,4000325,0,4
325,5001,7484768,4,5000325,0,5
326,1001,11579,0,1000326,0,1
326,2001,58223,1,2000326,0,2
326,3001,296167,2,3000326,0,3
326,4001,1481960,3,4000326,0,4
326,5001,7477759,4,5000326,0,5
327,1001,11577,0,1000327,0,1
327,2001,58182,1,2000327,0,2
327,3001,296096,2,3000327,0,3
327,4001,1481978,3,4000327,0,4
327,5001,7471087,4,5000327,0,5
328,1001,11558,0,1000328,0,1
328,2001,58146,1,2000328,0,2
328,3001,296009,2,3000328,0,3
328,4001,1482022,3,4000328,0,4
328,5001,7464778,4,5000328,0,5
329,1001,11460,0,1000329,0,1
329,2001,58148,1,2000329,0,2
329,3001,295901,2,3000329,0,3
329,4001,1482088,3,4000329,0,4
329,5001,7458837,4,5000329,0,5
330,1001,11448,0,1000330,0,1
330,2001,58164,1,2000330,0,2
330,3001,295772,2,3000330,0,3
330,4001,1482165,3,4000330,0,4
330,5001,7453275,4,5000330,0,5
331,1001,11444,0,1000331,0,1
331,2001,58171,1,2000331,0,2
331,3001,295628,2,3000331,0,3
331,4001,1482258,3,4000331,0,4
331,5001,7448113,4,5000331,0,5
332,1001,11368,0,1000332,0,1
332,2001,58183,1,2000332,0,2
332,3001,295463,2,3000332,0,3
332,4001,1482358,3,4000332,0,4
332,5001,7443341,4,5000332,0,5
333,1001,11316,0,1000333,0,1
333,2001,58211,1,2000333,0,2
333,3001,295282,2,3000333,0,3
333,4001,1482464,3,4000333,0,4
333,5001,7438975,4,5000333,0,5
334,1001,11345,0,1000334,0,1
334,2001,58223,1,2000334,0,2
334,3001,295076,2,3000334,0,3
334,4001,1482582,3,4000334,0,4
334,5001,7435031,4,5000334,0,5
335,1001,11271,0,1000335,0,1
335,2001,58251,1,2000335,0,2
335,3001,294863,2,3000335,0,3
335,4001,1482696,3,4000335,0,4
335,5001,7431488,4,5000335,0,5
336,1001,11278,0,1000336,0,1
336,2001,58253,1,2000336,0,2
336,3001,294630,2,3000336,0,3
336,4001,1482807,3,4000336,0,4
336,5001,7428353,4,5000336,0,5
337,1001,11259,0,1000337,0,1
337,2001,58260,1,2000337,0,2
337,3001,294392,2,3000337,0,3
337,4001,1482903,3,4000337,0,4
337,5001,7425621,4,5000337,0,5
338,1001,11206,0,1000338,0,1
338,2001,58267,1,2000338,0,2
338,3001,294143,2,3000338,0,3
338,4001,1482991,3,4000338,0,4
338,5001,7423293,4,5000338,0,5
339,1001,11223,0,1000339,0,1
339,2001,58259,1,2000339,0,2
339,3001,293888,2,3000339,0,3
339,4001,1483054,3,4000339,0,4
339,5001,7421338,4,5000339,0,5
340,1001,11291,0,1000340,0,1
340,2001,58230,1,2000340,0,2
340,3001,293634,2,3000340,0,3
340,4001,1483088,3,4000340,0,4
340,5001,7419737,4,5000340,0,5
341,1001,11276,0,1000341,0,1
341,2001,58191,1,2000341,0,2
341,3001,293379,2,3000341,0,3
341,4001,1483098,3,4000341,0,4
341,5001,7418448,4,5000341,0,5
342,1001,11363,0,1000342,0,1
342,2001,58156,1,2000342,0,2
342,3001,293130,2,3000342,0,3
342,4001,1483067,3,4000342,0,4
342,5001,7417421,4,5000342,0,5
343,1001,11314,0,1000343,0,1
343,2001,58096,1,2000343,0,2
343,3001,292896,2,3000343,0,3
343,4001,1482987,3,4000343,0,4
343,5001,7416615,4,5000343,0,5
344,1001,11339,0,1000344,0,1
344,2001,58040,1,2000344,0,2
344,3001,292677,2,3000344,0,3
344,4001,1482866,3,4000344,0,4
344,5001,7415973,4,5000344,0,5
345,1001,11291,0,1000345,0,1
345,2001,57980,1,2000345,0,2
345,3001,292464,2,3000345,0,3
345,4001,1482684,3,4000345,0,4
345,5001,7415466,4,5000345,0,5
346,1001,11287,0,1000346,0,1
346,2001,57915,1,2000346,0,2
346,3001,292272,2,3000346,0,3
346,4001,1482451,3,4000346,0,4
346,5001,7415042,4,5000346,0,5
347,1001,11256,0,1000347,0,1
347,2001,57860,1,2000347,0,2
347,3001,292116,2,3000347,0,3
347,4001,1482152,3,4000347,0,4
347,5001,7414727,4,5000347,0,5
348,1001,11299,0,1000348,0,1
348,2001,57794,1,2000348,0,2
348,3001,291971,2,3000348,0,3
348,4001,1481796,3,4000348,0,4
348,5001,7414544,4,5000348,0,5
349,1001,11311,0,1000349,0,1
349,2001,57723,1,2000349,0,2
349,3001,291863,2,3000349,0,3
349,4001,1481368,3,4000349,0,4
349,5001,7414507,4,5000349,0,5
350,1001,11273,0,1000350,0,1
350,2001,57658,1,2000350,0,2
350,3001,291780,2,3000350,0,3
350,4001,1480867,3,4000350,0,4
350,5001,7414629,4,5000350,0,5
351,1001,11278,0,1000351,0,1
351,2001,57561,1,2000351,0,2
351,3001,291724,2,3000351,0,3
351,4001,1480300,3,4000351,0,4
351,5001,7414883,4,5000351,0,5
352,1001,11309,0,1000352,0,1
352,2001,57490,1,2000352,0,2
352,3001,291683,2,3000352,0,3
352,4001,1479659,3,4000352,0,4
352,5001,7415255,4,5000352,0,5
353,1001,11262,0,1000353,0,1
353,2001,57404,1,2000353,0,2
353,3001,291648,2,3000353,0,3
353,4001,1478962,3,4000353,0,4
353,5001,7415710,4,5000353,0,5
354,1001,11336,0,1000354,0,1
354,2001,57327,1,2000354,0,2
354,3001,291613,2,3000354,0,3
354,4001,1478202,3,4000354,0,4
354,5001,7416231,4,5000354,0,5
355,1001,11330,0,1000355,0,1
355,2001,57251,1,2000355,0,2
355,3001,291589,2,3000355,0,3
355,4001,1477389,3,4000355,0,4
355,5001,7416784,4,5000355,0,5
356,1001,11273,0,1000356,0,1
356,2001,57190,1,2000356,0,2
356,3001,291555,2,3000356,0,3
356,4001,1476530,3,4000356,0,4
356,5001,7417347,4,5000356,0,5
357,1001,11295,0,1000357,0,1
357,2001,57083,1,2000357,0,2
357,3001,291526,2,3000357,0,3
357,4001,1475619,3,4000357,0,4
357,5001,7417906,4,5000357,0,5
358,1001,11301,0,1000358,0,1
358,2001,56975,1,2000358,0,2
358,3001,291508,2,3000358,0,3
358,4001,1474670,3,4000358,0,4
358,5001,7418424,4,5000358,0,5
359,1001,11310,0,1000359,0,1
359,2001,56857,1,2000359,0,2
359,3001,291491,2,3000359,0,3
359,4001,1473680,3,4000359,0,4
359,5001,7418877,4,5000359,0,5
360,1001,11317,0,1000360,0,1
360,2001,56800,1,2000360,0,2
360,3001,291448,2,3000360,0,3
360,4001,1472668,3,4000360,0,4
360,5001,7419243,4,5000360,0,5
361,1001,11312,0,1000361,0,1
361,2001,56744,1,2000361,0,2
361,3001,291374,2,3000361,0,3
361,4001,1471624,3,4000361,0,4
361,5001,7419502,4,5000361,0,5
362,1001,11331,0,1000362,0,1
362,2001,56682,1,2000362,0,2
362,3001,291285,2,3000362,0,3
362,4001,1470570,3,4000362,0,4
362,5001,7419628,4,5000362,0,5
363,1001,11303,0,1000363,0,1
363,2001,56657,1,2000363,0,2
363,3001,291165,2,3000363,0,3
363,4001,1469510,3,4000363,0,4
363,5001,7419595,4,5000363,0,5
364,1001,11334,0,1000364,0,1
364,2001,56662,1,2000364,0,2
364,3001,291004,2,3000364,0,3
364,4001,1468450,3,4000364,0,4
364,5001,7419383,4,5000364,0,5
365,1001,11326,0,1000365,0,1
365,2001,56657,1,2000365,0,2
365,3001,290822,2,3000365,0,3
365,4001,1467411,3,4000365,0,4
365,5001,7418975,4,5000365,0,5
