_id,actor_id,product,quantity,last_update
63192142bdd32a2b9c5bd5be,5,5001,9994240707,46
63192142bdd32a2b9c5bd5c9,4,5001,924652,47
63192142bdd32a2b9c5bd5ca,4,5001,924652,47
63192142bdd32a2b9c5bd5cd,5,5001,9994226562,47
63192142bdd32a2b9c5bd5d0,5,5001,9994212417,47
63192142bdd32a2b9c5bd5d2,5,5001,9994155837,47
63192142bdd32a2b9c5bd5d5,5,5001,9994099257,47
63192142bdd32a2b9c5bd5e0,4,5001,936953,48
63192142bdd32a2b9c5bd5e1,4,5001,936953,48
63192142bdd32a2b9c5bd5e4,5,5001,9994085112,48
63192142bdd32a2b9c5bd5e7,5,5001,9994070967,48
63192142bdd32a2b9c5bd5e9,5,5001,9994014387,48
63192142bdd32a2b9c5bd5ec,5,5001,9993957807,48
63192142bdd32a2b9c5bd5f7,4,5001,949254,49
63192142bdd32a2b9c5bd5f8,4,5001,949254,49
63192142bdd32a2b9c5bd5fb,5,5001,9993943662,49
63192142bdd32a2b9c5bd5fe,5,5001,9993929517,49
63192142bdd32a2b9c5bd600,5,5001,9993872937,49
63192142bdd32a2b9c5bd603,5,5001,9993816357,49
63192142bdd32a2b9c5bd60f,5,5001,9993803002,50
63192142bdd32a2b9c5bd612,5,5001,9993789647,50
63192142bdd32a2b9c5bd614,5,5001,9993736227,50
63192142bdd32a2b9c5bd617,5,5001,9993682807,50
63192142bdd32a2b9c5bd623,5,5001,9993669452,51
63192142bdd32a2b9c5bd626,5,5001,9993656097,51
63192142bdd32a2b9c5bd628,5,5001,9993602677,51
63192142bdd32a2b9c5bd62b,5,5001,9993549257,51
63192142bdd32a2b9c5bd637,5,5001,9993535902,52
63192142bdd32a2b9c5bd63a,5,5001,9993522547,52
63192142bdd32a2b9c5bd63c,5,5001,9993469127,52
63192142bdd32a2b9c5bd63f,5,5001,9993415707,52
63192143bdd32a2b9c5bd64b,5,5001,9993402352,53
63192143bdd32a2b9c5bd64e,5,5001,9993388997,53
63192143bdd32a2b9c5bd650,5,5001,9993335577,53
63192143bdd32a2b9c5bd653,5,5001,9993282157,53
63192143bdd32a2b9c5bd65f,5,5001,9993268802,54
63192143bdd32a2b9c5bd662,5,5001,9993255447,54
63192143bdd32a2b9c5bd664,5,5001,9993202027,54
63192143bdd32a2b9c5bd667,5,5001,9993148607,54
63192143bdd32a2b9c5bd673,5,5001,9993135252,55
63192143bdd32a2b9c5bd676,5,5001,9993121897,55
63192143bdd32a2b9c5bd678,5,5001,9993068477,55
63192143bdd32a2b9c5bd67b,5,5001,9993015057,55
63192143bdd32a2b9c5bd687,5,5001,9993001702,56
63192143bdd32a2b9c5bd68a,5,5001,9992988347,56
63192143bdd32a2b9c5bd68c,5,5001,9992934927,56
63192143bdd32a2b9c5bd68f,5,5001,9992881507,56
63192143bdd32a2b9c5bd69b,5,5001,9992868152,57
63192143bdd32a2b9c5bd69e,5,5001,9992854797,57
63192143bdd32a2b9c5bd6a0,5,5001,9992801377,57
63192143bdd32a2b9c5bd6a3,5,5001,9992747957,57
63192143bdd32a2b9c5bd6af,5,5001,9992734602,58
63192143bdd32a2b9c5bd6b2,5,5001,9992721247,58
63192143bdd32a2b9c5bd6b4,5,5001,9992667827,58
63192143bdd32a2b9c5bd6b7,5,5001,9992614407,58
63192143bdd32a2b9c5bd6c3,5,5001,9992601052,59
63192143bdd32a2b9c5bd6c6,5,5001,9992587697,59
63192143bdd32a2b9c5bd6c8,5,5001,9992534277,59
63192143bdd32a2b9c5bd6cb,5,5001,9992480857,59
63192143bdd32a2b9c5bd6d7,5,5001,9992466799,60
63192143bdd32a2b9c5bd6da,5,5001,9992452741,60
63192143bdd32a2b9c5bd6dc,5,5001,9992396509,60
63192143bdd32a2b9c5bd6df,5,5001,9992340277,60
63192143bdd32a2b9c5bd6eb,5,5001,9992326219,61
63192143bdd32a2b9c5bd6ee,5,5001,9992312161,61
63192143bdd32a2b9c5bd6f0,5,5001,9992255929,61
63192143bdd32a2b9c5bd6f3,5,5001,9992199697,61
63192143bdd32a2b9c5bd6ff,5,5001,9992185639,62
63192143bdd32a2b9c5bd702,5,5001,9992171581,62
63192143bdd32a2b9c5bd704,5,5001,9992115349,62
63192143bdd32a2b9c5bd707,5,5001,9992059117,62
63192143bdd32a2b9c5bd713,5,5001,9992045059,63
63192143bdd32a2b9c5bd716,5,5001,9992031001,63
63192143bdd32a2b9c5bd718,5,5001,9991974769,63
63192143bdd32a2b9c5bd71b,5,5001,9991918537,63
63192143bdd32a2b9c5bd727,5,5001,9991904479,64
63192143bdd32a2b9c5bd72a,5,5001,9991890421,64
63192143bdd32a2b9c5bd72c,5,5001,9991834189,64
63192143bdd32a2b9c5bd72f,5,5001,9991777957,64
63192143bdd32a2b9c5bd73b,5,5001,9991763899,65
63192143bdd32a2b9c5bd73e,5,5001,9991749841,65
63192143bdd32a2b9c5bd740,5,5001,9991693609,65
63192143bdd32a2b9c5bd743,5,5001,9991637377,65
63192143bdd32a2b9c5bd74f,5,5001,9991623319,66
63192143bdd32a2b9c5bd752,5,5001,9991609261,66
63192143bdd32a2b9c5bd754,5,5001,9991553029,66
63192143bdd32a2b9c5bd757,5,5001,9991496797,66
63192143bdd32a2b9c5bd763,5,5001,9991482739,67
63192143bdd32a2b9c5bd766,5,5001,9991468681,67
63192143bdd32a2b9c5bd768,5,5001,9991412449,67
63192143bdd32a2b9c5bd76b,5,5001,9991356217,67
63192144bdd32a2b9c5bd777,5,5001,9991342159,68
63192144bdd32a2b9c5bd77a,5,5001,9991328101,68
63192144bdd32a2b9c5bd77c,5,5001,9991271869,68
63192144bdd32a2b9c5bd77f,5,5001,9991215637,68
63192144bdd32a2b9c5bd78b,5,5001,9991201579,69
63192144bdd32a2b9c5bd78e,5,5001,9991187521,69
63192144bdd32a2b9c5bd790,5,5001,9991131289,69
63192144bdd32a2b9c5bd793,5,5001,9991075057,69
63192144bdd32a2b9c5bd79f,5,5001,9991062145,70
63192144bdd32a2b9c5bd7a2,5,5001,9991049233,70
63192144bdd32a2b9c5bd7a4,5,5001,9990997585,70
63192144bdd32a2b9c5bd7a7,5,5001,9990945937,70
63192144bdd32a2b9c5bd7b3,5,5001,9990933025,71
63192144bdd32a2b9c5bd7b6,5,5001,9990920113,71
63192144bdd32a2b9c5bd7b8,5,5001,9990868465,71
63192144bdd32a2b9c5bd7bb,5,5001,9990816817,71
63192144bdd32a2b9c5bd7c7,5,5001,9990803905,72
63192144bdd32a2b9c5bd7ca,5,5001,9990790993,72
63192144bdd32a2b9c5bd7cc,5,5001,9990739345,72
63192144bdd32a2b9c5bd7cf,5,5001,9990687697,72
63192144bdd32a2b9c5bd7db,5,5001,9990674785,73
63192144bdd32a2b9c5bd7de,5,5001,9990661873,73
63192144bdd32a2b9c5bd7e0,5,5001,9990610225,73
63192144bdd32a2b9c5bd7e3,5,5001,9990558577,73
63192144bdd32a2b9c5bd7ef,5,5001,9990545665,74
63192144bdd32a2b9c5bd7f2,5,5001,9990532753,74
63192144bdd32a2b9c5bd7f4,5,5001,9990481105,74
63192144bdd32a2b9c5bd7f7,5,5001,9990429457,74
63192144bdd32a2b9c5bd803,5,5001,9990416545,75
63192144bdd32a2b9c5bd806,5,5001,9990403633,75
63192144bdd32a2b9c5bd808,5,5001,9990351985,75
63192144bdd32a2b9c5bd80b,5,5001,9990300337,75
63192144bdd32a2b9c5bd817,5,5001,9990287425,76
63192144bdd32a2b9c5bd81a,5,5001,9990274513,76
63192144bdd32a2b9c5bd81c,5,5001,9990222865,76
63192144bdd32a2b9c5bd81f,5,5001,9990171217,76
63192144bdd32a2b9c5bd82b,5,5001,9990158305,77
63192144bdd32a2b9c5bd82e,5,5001,9990145393,77
63192144bdd32a2b9c5bd830,5,5001,9990093745,77
63192144bdd32a2b9c5bd833,5,5001,9990042097,77
63192144bdd32a2b9c5bd83f,5,5001,9990029185,78
63192144bdd32a2b9c5bd842,5,5001,9990016273,78
63192144bdd32a2b9c5bd844,5,5001,9989964625,78
63192144bdd32a2b9c5bd847,5,5001,9989912977,78
63192144bdd32a2b9c5bd853,5,5001,9989900065,79
63192144bdd32a2b9c5bd856,5,5001,9989887153,79
63192144bdd32a2b9c5bd858,5,5001,9989835505,79
63192144bdd32a2b9c5bd85b,5,5001,9989783857,79
63192144bdd32a2b9c5bd867,5,5001,9989769468,80
63192144bdd32a2b9c5bd86a,5,5001,9989755079,80
63192144bdd32a2b9c5bd86c,5,5001,9989697523,80
63192144bdd32a2b9c5bd86f,5,5001,9989639967,80
63192144bdd32a2b9c5bd87b,5,5001,9989625578,81
63192144bdd32a2b9c5bd87e,5,5001,9989611189,81
63192144bdd32a2b9c5bd880,5,5001,9989553633,81
63192144bdd32a2b9c5bd883,5,5001,9989496077,81
63192144bdd32a2b9c5bd88f,5,5001,9989481688,82
63192144bdd32a2b9c5bd892,5,5001,9989467299,82
63192144bdd32a2b9c5bd894,5,5001,9989409743,82
63192144bdd32a2b9c5bd897,5,5001,9989352187,82
63192145bdd32a2b9c5bd8a3,5,5001,9989337798,83
63192145bdd32a2b9c5bd8a6,5,5001,9989323409,83
63192145bdd32a2b9c5bd8a8,5,5001,9989265853,83
63192145bdd32a2b9c5bd8ab,5,5001,9989208297,83
63192145bdd32a2b9c5bd8b7,5,5001,9989193908,84
63192145bdd32a2b9c5bd8ba,5,5001,9989179519,84
63192145bdd32a2b9c5bd8bc,5,5001,9989121963,84
63192145bdd32a2b9c5bd8bf,5,5001,9989064407,84
63192145bdd32a2b9c5bd8cb,5,5001,9989050018,85
63192145bdd32a2b9c5bd8ce,5,5001,9989035629,85
63192145bdd32a2b9c5bd8d0,5,5001,9988978073,85
63192145bdd32a2b9c5bd8d3,5,5001,9988920517,85
63192145bdd32a2b9c5bd8df,5,5001,9988906128,86
63192145bdd32a2b9c5bd8e2,5,5001,9988891739,86
63192145bdd32a2b9c5bd8e4,5,5001,9988834183,86
63192145bdd32a2b9c5bd8e7,5,5001,9988776627,86
63192145bdd32a2b9c5bd8f3,5,5001,9988762238,87
63192145bdd32a2b9c5bd8f6,5,5001,9988747849,87
63192145bdd32a2b9c5bd8f8,5,5001,9988690293,87
63192145bdd32a2b9c5bd8fb,5,5001,9988632737,87
63192145bdd32a2b9c5bd907,5,5001,9988618348,88
63192145bdd32a2b9c5bd90a,5,5001,9988603959,88
63192145bdd32a2b9c5bd90c,5,5001,9988546403,88
63192145bdd32a2b9c5bd90f,5,5001,9988488847,88
63192145bdd32a2b9c5bd91b,5,5001,9988474458,89
63192145bdd32a2b9c5bd91e,5,5001,9988460069,89
63192145bdd32a2b9c5bd920,5,5001,9988402513,89
63192145bdd32a2b9c5bd923,5,5001,9988344957,89
63192145bdd32a2b9c5bd92f,5,5001,9988331305,90
63192145bdd32a2b9c5bd932,5,5001,9988317653,90
63192145bdd32a2b9c5bd934,5,5001,9988263045,90
63192145bdd32a2b9c5bd937,5,5001,9988208437,90
63192145bdd32a2b9c5bd943,5,5001,9988194785,91
63192145bdd32a2b9c5bd946,5,5001,9988181133,91
63192145bdd32a2b9c5bd948,5,5001,9988126525,91
63192145bdd32a2b9c5bd94b,5,5001,9988071917,91
63192145bdd32a2b9c5bd957,5,5001,9988058265,92
63192145bdd32a2b9c5bd95a,5,5001,9988044613,92
63192145bdd32a2b9c5bd95c,5,5001,9987990005,92
63192145bdd32a2b9c5bd95f,5,5001,9987935397,92
63192145bdd32a2b9c5bd96b,5,5001,9987921745,93
63192145bdd32a2b9c5bd96e,5,5001,9987908093,93
63192145bdd32a2b9c5bd970,5,5001,9987853485,93
63192145bdd32a2b9c5bd973,5,5001,9987798877,93
63192145bdd32a2b9c5bd97f,5,5001,9987785225,94
63192145bdd32a2b9c5bd982,5,5001,9987771573,94
63192145bdd32a2b9c5bd984,5,5001,9987716965,94
63192145bdd32a2b9c5bd987,5,5001,9987662357,94
63192145bdd32a2b9c5bd993,5,5001,9987648705,95
63192145bdd32a2b9c5bd996,5,5001,9987635053,95
