_id,deliver_day,order_id,order_criation_day,sending_day,receiver,sender,product,quantity,transit_time,lead_time,theoretical_lead,transaction_id
1,7,1000001,1,1,0,1,1001,10833,,,6,1
2,11,2000001,2,2,1,2,2001,10833,,,9,2
3,9,3000001,2,2,2,3,3001,10833,,,7,3
4,9,4000001,2,2,3,4,4001,10833,,,7,4
5,15,5000001,2,2,4,5,5001,10833,,,13,5
6,11,5000001,2,2,4,5,5001,10833,,,9,6
7,11,5000002,2,2,4,5,5001,10833,,,9,7
8,9,5000002,2,2,4,5,5001,10833,,,7,8
9,15,5000003,3,3,4,5,5001,10833,,,12,9
10,9,5000003,3,3,4,5,5001,10833,,,6,10
11,16,5000004,3,3,4,5,5001,43332,,,13,11
12,15,5000004,3,3,4,5,5001,43332,,,12,12
13,14,5000005,4,4,4,5,5001,10833,,,10,13
14,17,5000005,4,4,4,5,5001,10833,,,13,14
15,15,5000006,4,4,4,5,5001,43332,,,11,15
16,19,5000006,4,4,4,5,5001,43332,,,15,16
17,16,5000007,5,5,4,5,5001,10833,,,11,17
18,15,5000007,5,5,4,5,5001,10833,,,10,18
19,13,5000008,5,5,4,5,5001,43332,,,8,19
20,14,5000008,5,5,4,5,5001,43332,,,9,20
21,19,5000009,6,6,4,5,5001,10833,,,13,21
22,16,5000009,6,6,4,5,5001,10833,,,10,22
23,18,5000010,6,6,4,5,5001,43332,,,12,23
24,14,5000010,6,6,4,5,5001,43332,,,8,24
25,16,5000011,7,7,4,5,5001,10833,,,9,25
26,14,5000011,7,7,4,5,5001,10833,,,7,26
27,20,5000012,7,7,4,5,5001,43332,,,13,27
28,16,5000012,7,7,4,5,5001,43332,,,9,28
29,18,5000013,8,8,4,5,5001,10833,,,10,29
30,18,5000013,8,8,4,5,5001,10833,,,10,30
31,17,5000014,8,8,4,5,5001,43332,,,9,31
32,17,5000014,8,8,4,5,5001,43332,,,9,32
33,24,5000015,9,9,4,5,5001,10833,,,15,33
34,15,5000015,9,9,4,5,5001,10833,,,6,34
35,16,5000016,9,9,4,5,5001,43332,,,7,35
36,12,5000016,9,9,4,5,5001,43332,,,3,36
37,20,5000017,10,10,4,5,5001,12301,,,10,37
38,18,5000017,10,10,4,5,5001,12301,,,8,38
39,15,5000018,10,10,4,5,5001,49204,,,5,39
40,18,5000018,10,10,4,5,5001,49204,,,8,40
41,22,5000019,11,11,4,5,5001,12301,,,11,41
42,19,5000019,11,11,4,5,5001,12301,,,8,42
43,17,5000020,11,11,4,5,5001,49204,,,6,43
44,22,5000020,11,11,4,5,5001,49204,,,11,44
45,30,5000021,12,12,4,5,5001,12301,,,18,45
46,22,5000021,12,12,4,5,5001,12301,,,10,46
47,24,5000022,12,12,4,5,5001,49204,,,12,47
48,27,5000022,12,12,4,5,5001,49204,,,15,48
49,25,5000023,13,13,4,5,5001,12301,,,12,49
50,20,5000023,13,13,4,5,5001,12301,,,7,50
51,20,5000024,13,13,4,5,5001,49204,,,7,51
52,23,5000024,13,13,4,5,5001,49204,,,10,52
53,22,5000025,14,14,4,5,5001,12301,,,8,53
54,26,5000025,14,14,4,5,5001,12301,,,12,54
55,29,5000026,14,14,4,5,5001,49204,,,15,55
56,22,5000026,14,14,4,5,5001,49204,,,8,56
57,24,5000027,15,15,4,5,5001,12301,,,9,57
58,27,5000027,15,15,4,5,5001,12301,,,12,58
59,26,5000028,15,15,4,5,5001,49204,,,11,59
60,23,5000028,15,15,4,5,5001,49204,,,8,60
61,29,5000029,16,16,4,5,5001,12301,,,13,61
62,32,5000029,16,16,4,5,5001,12301,,,16,62
63,25,5000030,16,16,4,5,5001,49204,,,9,63
64,23,5000030,16,16,4,5,5001,49204,,,7,64
65,29,5000031,17,17,4,5,5001,12301,,,12,65
66,25,5000031,17,17,4,5,5001,12301,,,8,66
67,28,5000032,17,17,4,5,5001,49204,,,11,67
68,27,5000032,17,17,4,5,5001,49204,,,10,68
69,27,5000033,18,18,4,5,5001,12301,,,9,69
70,29,5000033,18,18,4,5,5001,12301,,,11,70
71,29,5000034,18,18,4,5,5001,49204,,,11,71
72,29,5000034,18,18,4,5,5001,49204,,,11,72
73,26,5000035,19,19,4,5,5001,12301,,,7,73
74,32,5000035,19,19,4,5,5001,12301,,,13,74
75,35,5000036,19,19,4,5,5001,49204,,,16,75
76,35,5000036,19,19,4,5,5001,49204,,,16,76
77,32,5000037,20,20,4,5,5001,12944,,,12,77
78,33,5000037,20,20,4,5,5001,12944,,,13,78
79,28,5000038,20,20,4,5,5001,51776,,,8,79
80,31,5000038,20,20,4,5,5001,51776,,,11,80
81,26,5000039,21,21,4,5,5001,12944,,,5,81
82,29,5000039,21,21,4,5,5001,12944,,,8,82
83,37,5000040,21,21,4,5,5001,51776,,,16,83
84,33,5000040,21,21,4,5,5001,51776,,,12,84
85,30,5000041,22,22,4,5,5001,12944,,,8,85
86,35,5000041,22,22,4,5,5001,12944,,,13,86
87,33,5000042,22,22,4,5,5001,51776,,,11,87
88,30,5000042,22,22,4,5,5001,51776,,,8,88
89,35,5000043,23,23,4,5,5001,12944,,,12,89
90,32,5000043,23,23,4,5,5001,12944,,,9,90
91,31,5000044,23,23,4,5,5001,51776,,,8,91
92,32,5000044,23,23,4,5,5001,51776,,,9,92
93,36,5000045,24,24,4,5,5001,12944,,,12,93
94,41,5000045,24,24,4,5,5001,12944,,,17,94
95,33,5000046,24,24,4,5,5001,51776,,,9,95
96,32,5000046,24,24,4,5,5001,51776,,,8,96
97,36,5000047,25,25,4,5,5001,12944,,,11,97
98,36,5000047,25,25,4,5,5001,12944,,,11,98
99,40,5000048,25,25,4,5,5001,51776,,,15,99
100,36,5000048,25,25,4,5,5001,51776,,,11,100
101,34,5000049,26,26,4,5,5001,12944,,,8,101
102,42,5000049,26,26,4,5,5001,12944,,,16,102
103,33,5000050,26,26,4,5,5001,51776,,,7,103
104,35,5000050,26,26,4,5,5001,51776,,,9,104
105,36,5000051,27,27,4,5,5001,12944,,,9,105
106,31,5000051,27,27,4,5,5001,12944,,,4,106
107,42,5000052,27,27,4,5,5001,51776,,,15,107
108,39,5000052,27,27,4,5,5001,51776,,,12,108
109,35,5000053,28,28,4,5,5001,12944,,,7,109
110,39,5000053,28,28,4,5,5001,12944,,,11,110
111,33,5000054,28,28,4,5,5001,51776,,,5,111
112,39,5000054,28,28,4,5,5001,51776,,,11,112
113,42,5000055,29,29,4,5,5001,12944,,,13,113
114,40,5000055,29,29,4,5,5001,12944,,,11,114
115,43,5000056,29,29,4,5,5001,51776,,,14,115
116,36,5000056,29,29,4,5,5001,51776,,,7,116
117,35,5000057,30,30,4,5,5001,14430,,,5,117
118,40,5000057,30,30,4,5,5001,14430,,,10,118
119,39,5000058,30,30,4,5,5001,57720,,,9,119
120,34,5000058,30,30,4,5,5001,57720,,,4,120
121,39,5000059,31,31,4,5,5001,14430,,,8,121
122,39,5000059,31,31,4,5,5001,14430,,,8,122
123,42,5000060,31,31,4,5,5001,57720,,,11,123
124,42,5000060,31,31,4,5,5001,57720,,,11,124
125,42,5000061,32,32,4,5,5001,14430,,,10,125
126,41,5000061,32,32,4,5,5001,14430,,,9,126
127,42,5000062,32,32,4,5,5001,57720,,,10,127
128,40,5000062,32,32,4,5,5001,57720,,,8,128
129,44,5000063,33,33,4,5,5001,14430,,,11,129
130,42,5000063,33,33,4,5,5001,14430,,,9,130
131,38,5000064,33,33,4,5,5001,57720,,,5,131
132,47,5000064,33,33,4,5,5001,57720,,,14,132
133,48,5000065,34,34,4,5,5001,14430,,,14,133
134,45,5000065,34,34,4,5,5001,14430,,,11,134
135,43,5000066,34,34,4,5,5001,57720,,,9,135
136,44,5000066,34,34,4,5,5001,57720,,,10,136
137,46,5000067,35,35,4,5,5001,14430,,,11,137
138,43,5000067,35,35,4,5,5001,14430,,,8,138
139,43,5000068,35,35,4,5,5001,57720,,,8,139
140,43,5000068,35,35,4,5,5001,57720,,,8,140
141,49,5000069,36,36,4,5,5001,14430,,,13,141
142,46,5000069,36,36,4,5,5001,14430,,,10,142
143,47,5000070,36,36,4,5,5001,57720,,,11,143
144,44,5000070,36,36,4,5,5001,57720,,,8,144
145,45,5000071,37,37,4,5,5001,14430,,,8,145
146,50,5000071,37,37,4,5,5001,14430,,,13,146
147,51,5000072,37,37,4,5,5001,57720,,,14,147
148,48,5000072,37,37,4,5,5001,57720,,,11,148
149,45,5000073,38,38,4,5,5001,14430,,,7,149
150,49,5000073,38,38,4,5,5001,14430,,,11,150
151,51,5000074,38,38,4,5,5001,57720,,,13,151
152,53,5000074,38,38,4,5,5001,57720,,,15,152
153,51,5000075,39,39,4,5,5001,14430,,,12,153
154,49,5000075,39,39,4,5,5001,14430,,,10,154
155,53,5000076,39,39,4,5,5001,57720,,,14,155
156,48,5000076,39,39,4,5,5001,57720,,,9,156
157,54,5000077,40,40,4,5,5001,14145,,,14,157
158,52,5000077,40,40,4,5,5001,14145,,,12,158
159,53,5000078,40,40,4,5,5001,56580,,,13,159
160,56,5000078,40,40,4,5,5001,56580,,,16,160
161,47,5000079,41,41,4,5,5001,14145,,,6,161
162,47,5000079,41,41,4,5,5001,14145,,,6,162
163,48,5000080,41,41,4,5,5001,56580,,,7,163
164,52,5000080,41,41,4,5,5001,56580,,,11,164
165,53,5000081,42,42,4,5,5001,14145,,,11,165
166,51,5000081,42,42,4,5,5001,14145,,,9,166
167,53,5000082,42,42,4,5,5001,56580,,,11,167
168,51,5000082,42,42,4,5,5001,56580,,,9,168
169,50,5000083,43,43,4,5,5001,14145,,,7,169
170,55,5000083,43,43,4,5,5001,14145,,,12,170
171,53,5000084,43,43,4,5,5001,56580,,,10,171
172,56,5000084,43,43,4,5,5001,56580,,,13,172
173,56,5000085,44,44,4,5,5001,14145,,,12,173
174,58,5000085,44,44,4,5,5001,14145,,,14,174
175,58,5000086,44,44,4,5,5001,56580,,,14,175
176,54,5000086,44,44,4,5,5001,56580,,,10,176
177,50,5000087,45,45,4,5,5001,14145,,,5,177
178,53,5000087,45,45,4,5,5001,14145,,,8,178
179,56,5000088,45,45,4,5,5001,56580,,,11,179
180,55,5000088,45,45,4,5,5001,56580,,,10,180
181,55,5000089,46,46,4,5,5001,14145,,,9,181
182,60,5000089,46,46,4,5,5001,14145,,,14,182
183,58,5000090,46,46,4,5,5001,56580,,,12,183
184,52,5000090,46,46,4,5,5001,56580,,,6,184
185,55,5000091,47,47,4,5,5001,14145,,,8,185
186,64,5000091,47,47,4,5,5001,14145,,,17,186
187,61,5000092,47,47,4,5,5001,56580,,,14,187
188,61,5000092,47,47,4,5,5001,56580,,,14,188
189,52,5000093,48,48,4,5,5001,14145,,,4,189
190,53,5000093,48,48,4,5,5001,14145,,,5,190
191,59,5000094,48,48,4,5,5001,56580,,,11,191
192,59,5000094,48,48,4,5,5001,56580,,,11,192
193,67,5000095,49,49,4,5,5001,14145,,,18,193
194,57,5000095,49,49,4,5,5001,14145,,,8,194
195,53,5000096,49,49,4,5,5001,56580,,,4,195
196,59,5000096,49,49,4,5,5001,56580,,,10,196
197,58,5000097,50,50,4,5,5001,13355,,,8,197
198,55,5000097,50,50,4,5,5001,13355,,,5,198
199,62,5000098,50,50,4,5,5001,53420,,,12,199
200,56,5000098,50,50,4,5,5001,53420,,,6,200
201,62,5000099,51,51,4,5,5001,13355,,,11,201
202,65,5000099,51,51,4,5,5001,13355,,,14,202
203,65,5000100,51,51,4,5,5001,53420,,,14,203
204,63,5000100,51,51,4,5,5001,53420,,,12,204
205,62,5000101,52,52,4,5,5001,13355,,,10,205
206,58,5000101,52,52,4,5,5001,13355,,,6,206
207,62,5000102,52,52,4,5,5001,53420,,,10,207
208,61,5000102,52,52,4,5,5001,53420,,,9,208
209,57,5000103,53,53,4,5,5001,13355,,,4,209
210,65,5000103,53,53,4,5,5001,13355,,,12,210
211,66,5000104,53,53,4,5,5001,53420,,,13,211
212,66,5000104,53,53,4,5,5001,53420,,,13,212
213,66,5000105,54,54,4,5,5001,13355,,,12,213
214,57,5000105,54,54,4,5,5001,13355,,,3,214
215,67,5000106,54,54,4,5,5001,53420,,,13,215
216,64,5000106,54,54,4,5,5001,53420,,,10,216
217,64,5000107,55,55,4,5,5001,13355,,,9,217
218,69,5000107,55,55,4,5,5001,13355,,,14,218
219,65,5000108,55,55,4,5,5001,53420,,,10,219
220,67,5000108,55,55,4,5,5001,53420,,,12,220
221,66,5000109,56,56,4,5,5001,13355,,,10,221
222,77,5000109,56,56,4,5,5001,13355,,,21,222
223,67,5000110,56,56,4,5,5001,53420,,,11,223
224,67,5000110,56,56,4,5,5001,53420,,,11,224
225,69,5000111,57,57,4,5,5001,13355,,,12,225
226,67,5000111,57,57,4,5,5001,13355,,,10,226
227,65,5000112,57,57,4,5,5001,53420,,,8,227
228,65,5000112,57,57,4,5,5001,53420,,,8,228
229,69,5000113,58,58,4,5,5001,13355,,,11,229
230,74,5000113,58,58,4,5,5001,13355,,,16,230
231,70,5000114,58,58,4,5,5001,53420,,,12,231
232,62,5000114,58,58,4,5,5001,53420,,,4,232
233,66,5000115,59,59,4,5,5001,13355,,,7,233
234,70,5000115,59,59,4,5,5001,13355,,,11,234
235,73,5000116,59,59,4,5,5001,53420,,,14,235
236,68,5000116,59,59,4,5,5001,53420,,,9,236
237,69,5000117,60,60,4,5,5001,14058,,,9,237
238,73,5000117,60,60,4,5,5001,14058,,,13,238
239,68,5000118,60,60,4,5,5001,56232,,,8,239
240,69,5000118,60,60,4,5,5001,56232,,,9,240
241,71,5000119,61,61,4,5,5001,14058,,,10,241
242,68,5000119,61,61,4,5,5001,14058,,,7,242
243,73,5000120,61,61,4,5,5001,56232,,,12,243
244,72,5000120,61,61,4,5,5001,56232,,,11,244
245,74,5000121,62,62,4,5,5001,14058,,,12,245
246,75,5000121,62,62,4,5,5001,14058,,,13,246
247,71,5000122,62,62,4,5,5001,56232,,,9,247
248,75,5000122,62,62,4,5,5001,56232,,,13,248
249,72,5000123,63,63,4,5,5001,14058,,,9,249
250,82,5000123,63,63,4,5,5001,14058,,,19,250
251,74,5000124,63,63,4,5,5001,56232,,,11,251
252,74,5000124,63,63,4,5,5001,56232,,,11,252
253,72,5000125,64,64,4,5,5001,14058,,,8,253
254,76,5000125,64,64,4,5,5001,14058,,,12,254
255,76,5000126,64,64,4,5,5001,56232,,,12,255
256,73,5000126,64,64,4,5,5001,56232,,,9,256
257,76,5000127,65,65,4,5,5001,14058,,,11,257
258,74,5000127,65,65,4,5,5001,14058,,,9,258
259,71,5000128,65,65,4,5,5001,56232,,,6,259
260,77,5000128,65,65,4,5,5001,56232,,,12,260
261,76,5000129,66,66,4,5,5001,14058,,,10,261
262,73,5000129,66,66,4,5,5001,14058,,,7,262
263,82,5000130,66,66,4,5,5001,56232,,,16,263
264,73,5000130,66,66,4,5,5001,56232,,,7,264
265,76,5000131,67,67,4,5,5001,14058,,,9,265
266,77,5000131,67,67,4,5,5001,14058,,,10,266
267,73,5000132,67,67,4,5,5001,56232,,,6,267
268,79,5000132,67,67,4,5,5001,56232,,,12,268
269,81,5000133,68,68,4,5,5001,14058,,,13,269
270,81,5000133,68,68,4,5,5001,14058,,,13,270
271,78,5000134,68,68,4,5,5001,56232,,,10,271
272,79,5000134,68,68,4,5,5001,56232,,,11,272
273,79,5000135,69,69,4,5,5001,14058,,,10,273
274,77,5000135,69,69,4,5,5001,14058,,,8,274
275,87,5000136,69,69,4,5,5001,56232,,,18,275
276,78,5000136,69,69,4,5,5001,56232,,,9,276
277,85,5000137,70,70,4,5,5001,12912,,,15,277
278,81,5000137,70,70,4,5,5001,12912,,,11,278
279,84,5000138,70,70,4,5,5001,51648,,,14,279
280,82,5000138,70,70,4,5,5001,51648,,,12,280
281,82,5000139,71,71,4,5,5001,12912,,,11,281
282,78,5000139,71,71,4,5,5001,12912,,,7,282
283,82,5000140,71,71,4,5,5001,51648,,,11,283
284,82,5000140,71,71,4,5,5001,51648,,,11,284
285,78,5000141,72,72,4,5,5001,12912,,,6,285
286,84,5000141,72,72,4,5,5001,12912,,,12,286
287,82,5000142,72,72,4,5,5001,51648,,,10,287
288,87,5000142,72,72,4,5,5001,51648,,,15,288
289,84,5000143,73,73,4,5,5001,12912,,,11,289
290,82,5000143,73,73,4,5,5001,12912,,,9,290
291,82,5000144,73,73,4,5,5001,51648,,,9,291
292,88,5000144,73,73,4,5,5001,51648,,,15,292
293,84,5000145,74,74,4,5,5001,12912,,,10,293
294,86,5000145,74,74,4,5,5001,12912,,,12,294
295,88,5000146,74,74,4,5,5001,51648,,,14,295
296,82,5000146,74,74,4,5,5001,51648,,,8,296
297,87,5000147,75,75,4,5,5001,12912,,,12,297
298,87,5000147,75,75,4,5,5001,12912,,,12,298
299,89,5000148,75,75,4,5,5001,51648,,,14,299
300,83,5000148,75,75,4,5,5001,51648,,,8,300
301,85,5000149,76,76,4,5,5001,12912,,,9,301
302,92,5000149,76,76,4,5,5001,12912,,,16,302
303,91,5000150,76,76,4,5,5001,51648,,,15,303
304,86,5000150,76,76,4,5,5001,51648,,,10,304
305,88,5000151,77,77,4,5,5001,12912,,,11,305
306,82,5000151,77,77,4,5,5001,12912,,,5,306
307,87,5000152,77,77,4,5,5001,51648,,,10,307
308,91,5000152,77,77,4,5,5001,51648,,,14,308
309,85,5000153,78,78,4,5,5001,12912,,,7,309
310,87,5000153,78,78,4,5,5001,12912,,,9,310
311,90,5000154,78,78,4,5,5001,51648,,,12,311
312,88,5000154,78,78,4,5,5001,51648,,,10,312
313,89,5000155,79,79,4,5,5001,12912,,,10,313
314,91,5000155,79,79,4,5,5001,12912,,,12,314
315,89,5000156,79,79,4,5,5001,51648,,,10,315
316,86,5000156,79,79,4,5,5001,51648,,,7,316
317,86,5000157,80,80,4,5,5001,14389,,,6,317
318,93,5000157,80,80,4,5,5001,14389,,,13,318
319,97,5000158,80,80,4,5,5001,57556,,,17,319
320,98,5000158,80,80,4,5,5001,57556,,,18,320
321,91,5000159,81,81,4,5,5001,14389,,,10,321
322,90,5000159,81,81,4,5,5001,14389,,,9,322
323,93,5000160,81,81,4,5,5001,57556,,,12,323
324,91,5000160,81,81,4,5,5001,57556,,,10,324
325,94,5000161,82,82,4,5,5001,14389,,,12,325
326,94,5000161,82,82,4,5,5001,14389,,,12,326
327,92,5000162,82,82,4,5,5001,57556,,,10,327
328,89,5000162,82,82,4,5,5001,57556,,,7,328
329,89,5000163,83,83,4,5,5001,14389,,,6,329
330,101,5000163,83,83,4,5,5001,14389,,,18,330
331,94,5000164,83,83,4,5,5001,57556,,,11,331
332,96,5000164,83,83,4,5,5001,57556,,,13,332
333,95,5000165,84,84,4,5,5001,14389,,,11,333
334,98,5000165,84,84,4,5,5001,14389,,,14,334
335,94,5000166,84,84,4,5,5001,57556,,,10,335
336,95,5000166,84,84,4,5,5001,57556,,,11,336
337,93,5000167,85,85,4,5,5001,14389,,,8,337
338,99,5000167,85,85,4,5,5001,14389,,,14,338
339,95,5000168,85,85,4,5,5001,57556,,,10,339
340,94,5000168,85,85,4,5,5001,57556,,,9,340
341,94,5000169,86,86,4,5,5001,14389,,,8,341
342,98,5000169,86,86,4,5,5001,14389,,,12,342
343,98,5000170,86,86,4,5,5001,57556,,,12,343
344,98,5000170,86,86,4,5,5001,57556,,,12,344
345,91,5000171,87,87,4,5,5001,14389,,,4,345
346,99,5000171,87,87,4,5,5001,14389,,,12,346
347,97,5000172,87,87,4,5,5001,57556,,,10,347
348,90,5000172,87,87,4,5,5001,57556,,,3,348
349,101,5000173,88,88,4,5,5001,14389,,,13,349
350,101,5000173,88,88,4,5,5001,14389,,,13,350
351,103,5000174,88,88,4,5,5001,57556,,,15,351
352,94,5000174,88,88,4,5,5001,57556,,,6,352
353,97,5000175,89,89,4,5,5001,14389,,,8,353
354,97,5000175,89,89,4,5,5001,14389,,,8,354
355,95,5000176,89,89,4,5,5001,57556,,,6,355
356,101,5000176,89,89,4,5,5001,57556,,,12,356
