Criation_Time, Product, Quantity, Client, Order_id, Status, Notes-fornecedor
128,1001,9415,0,1000128,0,1
128,2001,58579,1,2000071,0,2
128,3001,422927,2,3000098,0,3
129,1001,9504,0,1000129,0,1
129,2001,58690,1,2000072,0,2
129,3001,423062,2,3000099,0,3
130,1001,9556,0,1000130,0,1
130,2001,58807,1,2000073,0,2
130,3001,423256,2,3000100,0,3
131,1001,9493,0,1000131,0,1
131,2001,58919,1,2000074,0,2
131,3001,423524,2,3000101,0,3
132,1001,9487,0,1000132,0,1
132,2001,59012,1,2000075,0,2
132,3001,423837,2,3000102,0,3
133,1001,9537,0,1000133,0,1
133,2001,59089,1,2000076,0,2
133,3001,424194,2,3000103,0,3
134,1001,9542,0,1000134,0,1
134,2001,59177,1,2000077,0,2
134,3001,424594,2,3000104,0,3
135,1001,9483,0,1000135,0,1
135,2001,59266,1,2000078,0,2
135,3001,425046,2,3000105,0,3
136,1001,9523,0,1000136,0,1
136,2001,59336,1,2000079,0,2
136,3001,425534,2,3000106,0,3
137,1001,9527,0,1000137,0,1
137,2001,59391,1,2000080,0,2
137,3001,426050,2,3000107,0,3
138,1001,9499,0,1000138,0,1
138,2001,59415,1,2000081,0,2
138,3001,426587,2,3000108,0,3
139,1001,9349,0,1000139,0,1
139,2001,59427,1,2000082,0,2
139,3001,427130,2,3000109,0,3
140,1001,9344,0,1000140,0,1
140,2001,59426,1,2000083,0,2
140,3001,427679,2,3000110,0,3
141,1001,9352,0,1000141,0,1
141,2001,59426,1,2000084,0,2
141,3001,428227,2,3000111,0,3
142,1001,9353,0,1000142,0,1
142,2001,59408,1,2000085,0,2
142,3001,428766,2,3000112,0,3
143,1001,9216,0,1000143,0,1
143,2001,59362,1,2000086,0,2
143,3001,429297,2,3000113,0,3
144,1001,9220,0,1000144,0,1
144,2001,59296,1,2000087,0,2
144,3001,429791,2,3000114,0,3
145,1001,9363,0,1000145,0,1
145,2001,59232,1,2000088,0,2
145,3001,430241,2,3000115,0,3
146,1001,9332,0,1000146,0,1
146,2001,59201,1,2000089,0,2
146,3001,430668,2,3000116,0,3
147,1001,9410,0,1000147,0,1
147,2001,59176,1,2000090,0,2
147,3001,431066,2,3000117,0,3
148,1001,9390,0,1000148,0,1
148,2001,59138,1,2000091,0,2
148,3001,431435,2,3000118,0,3
149,1001,9389,0,1000149,0,1
149,2001,59086,1,2000092,0,2
149,3001,431761,2,3000119,0,3
150,1001,9276,0,1000150,0,1
150,2001,59037,1,2000093,0,2
150,3001,432050,2,3000120,0,3
151,1001,9243,0,1000151,0,1
151,2001,58975,1,2000094,0,2
151,3001,432288,2,3000121,0,3
152,1001,9264,0,1000152,0,1
152,2001,58898,1,2000095,0,2
152,3001,432484,2,3000122,0,3
153,1001,9142,0,1000153,0,1
153,2001,58820,1,2000096,0,2
153,3001,432628,2,3000123,0,3
154,1001,9028,0,1000154,0,1
154,2001,58738,1,2000097,0,2
154,3001,432737,2,3000124,0,3
155,1001,9031,0,1000155,0,1
155,2001,58668,1,2000098,0,2
155,3001,432809,2,3000125,0,3
156,1001,9084,0,1000156,0,1
156,2001,58603,1,2000099,0,2
156,3001,432852,2,3000126,0,3
157,1001,9047,0,1000157,0,1
157,2001,58551,1,2000100,0,2
157,3001,432874,2,3000127,0,3
158,1001,8973,0,1000158,0,1
158,2001,58470,1,2000101,0,2
158,3001,432867,2,3000128,0,3
159,1001,9031,0,1000159,0,1
159,2001,58399,1,2000102,0,2
159,3001,432823,2,3000129,0,3
160,1001,9132,0,1000160,0,1
160,2001,58324,1,2000103,0,2
160,3001,432737,2,3000130,0,3
161,1001,9011,0,1000161,0,1
161,2001,58213,1,2000104,0,2
161,3001,432599,2,3000131,0,3
162,1001,9118,0,1000162,0,1
162,2001,58137,1,2000105,0,2
162,3001,432418,2,3000132,0,3
163,1001,9072,0,1000163,0,1
163,2001,58055,1,2000106,0,2
163,3001,432194,2,3000133,0,3
164,1001,9140,0,1000164,0,1
164,2001,57971,1,2000107,0,2
164,3001,431933,2,3000134,0,3
165,1001,9127,0,1000165,0,1
165,2001,57880,1,2000108,0,2
165,3001,431628,2,3000135,0,3
166,1001,9023,0,1000166,0,1
166,2001,57791,1,2000109,0,2
166,3001,431279,2,3000136,0,3
167,1001,8972,0,1000167,0,1
167,2001,57677,1,2000110,0,2
167,3001,430894,2,3000137,0,3
168,1001,8918,0,1000168,0,1
168,2001,57551,1,2000111,0,2
168,3001,430458,2,3000138,0,3
169,1001,9012,0,1000169,0,1
169,2001,57447,1,2000112,0,2
169,3001,429999,2,3000139,0,3
170,1001,9021,0,1000170,0,1
170,2001,57384,1,2000113,0,2
170,3001,429518,2,3000140,0,3
171,1001,9007,0,1000171,0,1
171,2001,57314,1,2000114,0,2
171,3001,429023,2,3000141,0,3
172,1001,8965,0,1000172,0,1
172,2001,57239,1,2000115,0,2
172,3001,428504,2,3000142,0,3
173,1001,8909,0,1000173,0,1
173,2001,57145,1,2000116,0,2
173,3001,427971,2,3000143,0,3
174,1001,8906,0,1000174,0,1
174,2001,57084,1,2000117,0,2
174,3001,427438,2,3000144,0,3
175,1001,8902,0,1000175,0,1
175,2001,57023,1,2000118,0,2
175,3001,426905,2,3000145,0,3
176,1001,9000,0,1000176,0,1
176,2001,56945,1,2000119,0,2
176,3001,426364,2,3000146,0,3
177,1001,8886,0,1000177,0,1
177,2001,56856,1,2000120,0,2
177,3001,425808,2,3000147,0,3
178,1001,8818,0,1000178,0,1
178,2001,56735,1,2000121,0,2
178,3001,425231,2,3000148,0,3
179,1001,8676,0,1000179,0,1
179,2001,56592,1,2000122,0,2
179,3001,424631,2,3000149,0,3
180,1001,8735,0,1000180,0,1
180,2001,56458,1,2000123,0,2
180,3001,424018,2,3000150,0,3
181,1001,8609,0,1000181,0,1
181,2001,56325,1,2000124,0,2
181,3001,423375,2,3000151,0,3
182,1001,8614,0,1000182,0,1
182,2001,56203,1,2000125,0,2
182,3001,422725,2,3000152,0,3
183,1001,8654,0,1000183,0,1
183,2001,56079,1,2000126,0,2
183,3001,422060,2,3000153,0,3
184,1001,8693,0,1000184,0,1
184,2001,55992,1,2000127,0,2
184,3001,421388,2,3000154,0,3
185,1001,8615,0,1000185,0,1
185,2001,55910,1,2000128,0,2
185,3001,420723,2,3000155,0,3
186,1001,8526,0,1000186,0,1
186,2001,55817,1,2000129,0,2
186,3001,420051,2,3000156,0,3
187,1001,8541,0,1000187,0,1
187,2001,55715,1,2000130,0,2
187,3001,419371,2,3000157,0,3
188,1001,8476,0,1000188,0,1
188,2001,55603,1,2000131,0,2
188,3001,418676,2,3000158,0,3
189,1001,8524,0,1000189,0,1
189,2001,55522,1,2000132,0,2
189,3001,417981,2,3000159,0,3
190,1001,8890,0,1000190,0,1
190,2001,55488,1,2000133,0,2
190,3001,417292,2,3000160,0,3
191,1001,8770,0,1000191,0,1
191,2001,55410,1,2000134,0,2
191,3001,416604,2,3000161,0,3
192,1001,8757,0,1000192,0,1
192,2001,55358,1,2000135,0,2
192,3001,415929,2,3000162,0,3
193,1001,8861,0,1000193,0,1
193,2001,55305,1,2000136,0,2
193,3001,415262,2,3000163,0,3
194,1001,8832,0,1000194,0,1
194,2001,55251,1,2000137,0,2
194,3001,414594,2,3000164,0,3
195,1001,8765,0,1000195,0,1
195,2001,55171,1,2000138,0,2
195,3001,413933,2,3000165,0,3
196,1001,8802,0,1000196,0,1
196,2001,55103,1,2000139,0,2
196,3001,413272,2,3000166,0,3
197,1001,8763,0,1000197,0,1
197,2001,55043,1,2000140,0,2
197,3001,412626,2,3000167,0,3
198,1001,8730,0,1000198,0,1
198,2001,54992,1,2000141,0,2
198,3001,411986,2,3000168,0,3
199,1001,8786,0,1000199,0,1
199,2001,54966,1,2000142,0,2
199,3001,411376,2,3000169,0,3
200,1001,8703,0,1000200,0,1
200,2001,54900,1,2000143,0,2
200,3001,410766,2,3000170,0,3
201,1001,8695,0,1000201,0,1
201,2001,54835,1,2000144,0,2
201,3001,410163,2,3000171,0,3
202,1001,8721,0,1000202,0,1
202,2001,54769,1,2000145,0,2
202,3001,409560,2,3000172,0,3
203,1001,8720,0,1000203,0,1
203,2001,54722,1,2000146,0,2
203,3001,408963,2,3000173,0,3
204,1001,8648,0,1000204,0,1
204,2001,54665,1,2000147,0,2
204,3001,408374,2,3000174,0,3
205,1001,8627,0,1000205,0,1
205,2001,54607,1,2000148,0,2
205,3001,407785,2,3000175,0,3
206,1001,8511,0,1000206,0,1
206,2001,54526,1,2000149,0,2
206,3001,407188,2,3000176,0,3
207,1001,8496,0,1000207,0,1
207,2001,54424,1,2000150,0,2
207,3001,406591,2,3000177,0,3
208,1001,8525,0,1000208,0,1
208,2001,54354,1,2000151,0,2
208,3001,405995,2,3000178,0,3
209,1001,8411,0,1000209,0,1
209,2001,54269,1,2000152,0,2
209,3001,405413,2,3000179,0,3
210,1001,8452,0,1000210,0,1
210,2001,54228,1,2000153,0,2
210,3001,404854,2,3000180,0,3
211,1001,8377,0,1000211,0,1
211,2001,54163,1,2000154,0,2
211,3001,404309,2,3000181,0,3
212,1001,8386,0,1000212,0,1
212,2001,54116,1,2000155,0,2
212,3001,403780,2,3000182,0,3
213,1001,8307,0,1000213,0,1
213,2001,54065,1,2000156,0,2
213,3001,403273,2,3000183,0,3
214,1001,8252,0,1000214,0,1
214,2001,53991,1,2000157,0,2
214,3001,402781,2,3000184,0,3
215,1001,8324,0,1000215,0,1
215,2001,53920,1,2000158,0,2
215,3001,402289,2,3000185,0,3
216,1001,8482,0,1000216,0,1
216,2001,53890,1,2000159,0,2
216,3001,401812,2,3000186,0,3
217,1001,8417,0,1000217,0,1
217,2001,53872,1,2000160,0,2
217,3001,401350,2,3000187,0,3
218,1001,8554,0,1000218,0,1
218,2001,53872,1,2000161,0,2
218,3001,400916,2,3000188,0,3
219,1001,8646,0,1000219,0,1
219,2001,53909,1,2000162,0,2
219,3001,400512,2,3000189,0,3
220,1001,8730,0,1000220,0,1
220,2001,53947,1,2000163,0,2
220,3001,400137,2,3000190,0,3
221,1001,8667,0,1000221,0,1
221,2001,53900,1,2000164,0,2
221,3001,399762,2,3000191,0,3
222,1001,8587,0,1000222,0,1
222,2001,53860,1,2000165,0,2
222,3001,399394,2,3000192,0,3
223,1001,8559,0,1000223,0,1
223,2001,53821,1,2000166,0,2
223,3001,399033,2,3000193,0,3
224,1001,8531,0,1000224,0,1
224,2001,53749,1,2000167,0,2
224,3001,398658,2,3000194,0,3
225,1001,8673,0,1000225,0,1
225,2001,53714,1,2000168,0,2
225,3001,398298,2,3000195,0,3
226,1001,8620,0,1000226,0,1
226,2001,53688,1,2000169,0,2
226,3001,397945,2,3000196,0,3
227,1001,8583,0,1000227,0,1
227,2001,53635,1,2000170,0,2
227,3001,397599,2,3000197,0,3
228,1001,8596,0,1000228,0,1
228,2001,53601,1,2000171,0,2
228,3001,397254,2,3000198,0,3
229,1001,8569,0,1000229,0,1
229,2001,53569,1,2000172,0,2
229,3001,396915,2,3000199,0,3
230,1001,8535,0,1000230,0,1
230,2001,53516,1,2000173,0,2
230,3001,396570,2,3000200,0,3
231,1001,8488,0,1000231,0,1
231,2001,53471,1,2000174,0,2
231,3001,396231,2,3000201,0,3
232,1001,8474,0,1000232,0,1
232,2001,53426,1,2000175,0,2
232,3001,395901,2,3000202,0,3
233,1001,8429,0,1000233,0,1
233,2001,53361,1,2000176,0,2
233,3001,395563,2,3000203,0,3
234,1001,8427,0,1000234,0,1
234,2001,53304,1,2000177,0,2
234,3001,395232,2,3000204,0,3
235,1001,8436,0,1000235,0,1
235,2001,53259,1,2000178,0,2
235,3001,394894,2,3000205,0,3
236,1001,8406,0,1000236,0,1
236,2001,53215,1,2000179,0,2
236,3001,394564,2,3000206,0,3
237,1001,8561,0,1000237,0,1
237,2001,53221,1,2000180,0,2
237,3001,394255,2,3000207,0,3
238,1001,8650,0,1000238,0,1
238,2001,53254,1,2000181,0,2
238,3001,393984,2,3000208,0,3
239,1001,8684,0,1000239,0,1
239,2001,53293,1,2000182,0,2
239,3001,393726,2,3000209,0,3
240,1001,8735,0,1000240,0,1
240,2001,53358,1,2000183,0,2
240,3001,393513,2,3000210,0,3
241,1001,8908,0,1000241,0,1
241,2001,53458,1,2000184,0,2
241,3001,393329,2,3000211,0,3
242,1001,8810,0,1000242,0,1
242,2001,53548,1,2000185,0,2
242,3001,393181,2,3000212,0,3
243,1001,8828,0,1000243,0,1
243,2001,53638,1,2000186,0,2
243,3001,393071,2,3000213,0,3
244,1001,8943,0,1000244,0,1
244,2001,53767,1,2000187,0,2
244,3001,392997,2,3000214,0,3
245,1001,8895,0,1000245,0,1
245,2001,53897,1,2000188,0,2
245,3001,392975,2,3000215,0,3
246,1001,8804,0,1000246,0,1
246,2001,53994,1,2000189,0,2
246,3001,392997,2,3000216,0,3
247,1001,8782,0,1000247,0,1
247,2001,54051,1,2000190,0,2
247,3001,393034,2,3000217,0,3
248,1001,8748,0,1000248,0,1
248,2001,54118,1,2000191,0,2
248,3001,393093,2,3000218,0,3
249,1001,8839,0,1000249,0,1
249,2001,54176,1,2000192,0,2
249,3001,393167,2,3000219,0,3
250,1001,8984,0,1000250,0,1
250,2001,54250,1,2000193,0,2
250,3001,393249,2,3000220,0,3
251,1001,8966,0,1000251,0,1
251,2001,54305,1,2000194,0,2
251,3001,393331,2,3000221,0,3
252,1001,8903,0,1000252,0,1
252,2001,54352,1,2000195,0,2
252,3001,393442,2,3000222,0,3
253,1001,9059,0,1000253,0,1
253,2001,54459,1,2000196,0,2
253,3001,393583,2,3000223,0,3
254,1001,9146,0,1000254,0,1
254,2001,54587,1,2000197,0,2
254,3001,393769,2,3000224,0,3
255,1001,9240,0,1000255,0,1
255,2001,54736,1,2000198,0,2
255,3001,394007,2,3000225,0,3
256,1001,9240,0,1000256,0,1
256,2001,54868,1,2000199,0,2
256,3001,394283,2,3000226,0,3
257,1001,9240,0,1000257,0,1
257,2001,55004,1,2000200,0,2
257,3001,394596,2,3000227,0,3
258,1001,9310,0,1000258,0,1
258,2001,55159,1,2000201,0,2
258,3001,394960,2,3000228,0,3
259,1001,9285,0,1000259,0,1
259,2001,55306,1,2000202,0,2
259,3001,395370,2,3000229,0,3
260,1001,9305,0,1000260,0,1
260,2001,55464,1,2000203,0,2
260,3001,395832,2,3000230,0,3
261,1001,9305,0,1000261,0,1
261,2001,55625,1,2000204,0,2
261,3001,396338,2,3000231,0,3
262,1001,9423,0,1000262,0,1
262,2001,55820,1,2000205,0,2
262,3001,396897,2,3000232,0,3
263,1001,9530,0,1000263,0,1
263,2001,56041,1,2000206,0,2
263,3001,397530,2,3000233,0,3
264,1001,9458,0,1000264,0,1
264,2001,56247,1,2000207,0,2
264,3001,398222,2,3000234,0,3
265,1001,9545,0,1000265,0,1
265,2001,56472,1,2000208,0,2
265,3001,398981,2,3000235,0,3
266,1001,9497,0,1000266,0,1
266,2001,56686,1,2000209,0,2
266,3001,399806,2,3000236,0,3
267,1001,9401,0,1000267,0,1
267,2001,56871,1,2000210,0,2
267,3001,400675,2,3000237,0,3
268,1001,9412,0,1000268,0,1
268,2001,57032,1,2000211,0,2
268,3001,401587,2,3000238,0,3
269,1001,9523,0,1000269,0,1
269,2001,57205,1,2000212,0,2
269,3001,402536,2,3000239,0,3
270,1001,9545,0,1000270,0,1
270,2001,57378,1,2000213,0,2
270,3001,403513,2,3000240,0,3
271,1001,9428,0,1000271,0,1
271,2001,57517,1,2000214,0,2
271,3001,404505,2,3000241,0,3
272,1001,9412,0,1000272,0,1
272,2001,57615,1,2000215,0,2
272,3001,405496,2,3000242,0,3
273,1001,9396,0,1000273,0,1
273,2001,57729,1,2000216,0,2
273,3001,406492,2,3000243,0,3
274,1001,9404,0,1000274,0,1
274,2001,57836,1,2000217,0,2
274,3001,407488,2,3000244,0,3
275,1001,9400,0,1000275,0,1
275,2001,57927,1,2000218,0,2
275,3001,408476,2,3000245,0,3
276,1001,9290,0,1000276,0,1
276,2001,58002,1,2000219,0,2
276,3001,409456,2,3000246,0,3
277,1001,9407,0,1000277,0,1
277,2001,58112,1,2000220,0,2
277,3001,410434,2,3000247,0,3
278,1001,9294,0,1000278,0,1
278,2001,58206,1,2000221,0,2
278,3001,411419,2,3000248,0,3
279,1001,9146,0,1000279,0,1
279,2001,58273,1,2000222,0,2
279,3001,412401,2,3000249,0,3
280,1001,9228,0,1000280,0,1
280,2001,58338,1,2000223,0,2
280,3001,413382,2,3000250,0,3
281,1001,9193,0,1000281,0,1
281,2001,58378,1,2000224,0,2
281,3001,414353,2,3000251,0,3
282,1001,9197,0,1000282,0,1
282,2001,58416,1,2000225,0,2
282,3001,415322,2,3000252,0,3
283,1001,9293,0,1000283,0,1
283,2001,58488,1,2000226,0,2
283,3001,416288,2,3000253,0,3
284,1001,9406,0,1000284,0,1
284,2001,58553,1,2000227,0,2
284,3001,417246,2,3000254,0,3
285,1001,9407,0,1000285,0,1
285,2001,58601,1,2000228,0,2
285,3001,418189,2,3000255,0,3
286,1001,9425,0,1000286,0,1
286,2001,58638,1,2000229,0,2
286,3001,419102,2,3000256,0,3
287,1001,9322,0,1000287,0,1
287,2001,58656,1,2000230,0,2
287,3001,419985,2,3000257,0,3
288,1001,9325,0,1000288,0,1
288,2001,58674,1,2000231,0,2
288,3001,420838,2,3000258,0,3
289,1001,9220,0,1000289,0,1
289,2001,58656,1,2000232,0,2
289,3001,421653,2,3000259,0,3
290,1001,9227,0,1000290,0,1
290,2001,58644,1,2000233,0,2
290,3001,422432,2,3000260,0,3
291,1001,9288,0,1000291,0,1
291,2001,58645,1,2000234,0,2
291,3001,423167,2,3000261,0,3
292,1001,9275,0,1000292,0,1
292,2001,58638,1,2000235,0,2
292,3001,423865,2,3000262,0,3
293,1001,9178,0,1000293,0,1
293,2001,58590,1,2000236,0,2
293,3001,424513,2,3000263,0,3
294,1001,9090,0,1000294,0,1
294,2001,58498,1,2000237,0,2
294,3001,425081,2,3000264,0,3
295,1001,9113,0,1000295,0,1
295,2001,58431,1,2000238,0,2
295,3001,425584,2,3000265,0,3
296,1001,9213,0,1000296,0,1
296,2001,58367,1,2000239,0,2
296,3001,426031,2,3000266,0,3
297,1001,9070,0,1000297,0,1
297,2001,58280,1,2000240,0,2
297,3001,426398,2,3000267,0,3
298,1001,9146,0,1000298,0,1
298,2001,58231,1,2000241,0,2
298,3001,426715,2,3000268,0,3
299,1001,9056,0,1000299,0,1
299,2001,58158,1,2000242,0,2
299,3001,426974,2,3000269,0,3
300,1001,9064,0,1000300,0,1
300,2001,58063,1,2000243,0,2
300,3001,427176,2,3000270,0,3
301,1001,9105,0,1000301,0,1
301,2001,57973,1,2000244,0,2
301,3001,427313,2,3000271,0,3
302,1001,9163,0,1000302,0,1
302,2001,57922,1,2000245,0,2
302,3001,427406,2,3000272,0,3
303,1001,9248,0,1000303,0,1
303,2001,57883,1,2000246,0,2
303,3001,427471,2,3000273,0,3
304,1001,9269,0,1000304,0,1
304,2001,57857,1,2000247,0,2
304,3001,427500,2,3000274,0,3
305,1001,9363,0,1000305,0,1
305,2001,57850,1,2000248,0,2
305,3001,427500,2,3000275,0,3
306,1001,9305,0,1000306,0,1
306,2001,57830,1,2000249,0,2
306,3001,427478,2,3000276,0,3
307,1001,9279,0,1000307,0,1
307,2001,57824,1,2000250,0,2
307,3001,427442,2,3000277,0,3
308,1001,9307,0,1000308,0,1
308,2001,57804,1,2000251,0,2
308,3001,427370,2,3000278,0,3
309,1001,9312,0,1000309,0,1
309,2001,57811,1,2000252,0,2
309,3001,427275,2,3000279,0,3
310,1001,9357,0,1000310,0,1
310,2001,57855,1,2000253,0,2
310,3001,427173,2,3000280,0,3
311,1001,9272,0,1000311,0,1
311,2001,57861,1,2000254,0,2
311,3001,427064,2,3000281,0,3
312,1001,9202,0,1000312,0,1
312,2001,57861,1,2000255,0,2
312,3001,426939,2,3000282,0,3
313,1001,9182,0,1000313,0,1
313,2001,57861,1,2000256,0,2
313,3001,426808,2,3000283,0,3
314,1001,9064,0,1000314,0,1
314,2001,57812,1,2000257,0,2
314,3001,426654,2,3000284,0,3
315,1001,8947,0,1000315,0,1
315,2001,57727,1,2000258,0,2
315,3001,426457,2,3000285,0,3
316,1001,8996,0,1000316,0,1
316,2001,57640,1,2000259,0,2
316,3001,426230,2,3000286,0,3
317,1001,9020,0,1000317,0,1
317,2001,57557,1,2000260,0,2
317,3001,425973,2,3000287,0,3
318,1001,8990,0,1000318,0,1
318,2001,57496,1,2000261,0,2
318,3001,425702,2,3000288,0,3
319,1001,8889,0,1000319,0,1
319,2001,57411,1,2000262,0,2
319,3001,425402,2,3000289,0,3
320,1001,8922,0,1000320,0,1
320,2001,57351,1,2000263,0,2
320,3001,425094,2,3000290,0,3
321,1001,8935,0,1000321,0,1
321,2001,57297,1,2000264,0,2
321,3001,424772,2,3000291,0,3
322,1001,8952,0,1000322,0,1
322,2001,57229,1,2000265,0,2
322,3001,424442,2,3000292,0,3
323,1001,8860,0,1000323,0,1
323,2001,57144,1,2000266,0,2
323,3001,424082,2,3000293,0,3
324,1001,8840,0,1000324,0,1
324,2001,57079,1,2000267,0,2
324,3001,423730,2,3000294,0,3
325,1001,8832,0,1000325,0,1
325,2001,57033,1,2000268,0,2
325,3001,423379,2,3000295,0,3
326,1001,8772,0,1000326,0,1
326,2001,56970,1,2000269,0,2
326,3001,423035,2,3000296,0,3
327,1001,8845,0,1000327,0,1
327,2001,56897,1,2000270,0,2
327,3001,422691,2,3000297,0,3
328,1001,9032,0,1000328,0,1
328,2001,56891,1,2000271,0,2
328,3001,422361,2,3000298,0,3
329,1001,9020,0,1000329,0,1
329,2001,56865,1,2000272,0,2
329,3001,422039,2,3000299,0,3
330,1001,8940,0,1000330,0,1
330,2001,56842,1,2000273,0,2
330,3001,421732,2,3000300,0,3
331,1001,9018,0,1000331,0,1
331,2001,56835,1,2000274,0,2
331,3001,421439,2,3000301,0,3
332,1001,8945,0,1000332,0,1
332,2001,56805,1,2000275,0,2
332,3001,421161,2,3000302,0,3
333,1001,8840,0,1000333,0,1
333,2001,56738,1,2000276,0,2
333,3001,420883,2,3000303,0,3
334,1001,8849,0,1000334,0,1
334,2001,56657,1,2000277,0,2
334,3001,420599,2,3000304,0,3
335,1001,8849,0,1000335,0,1
335,2001,56574,1,2000278,0,2
335,3001,420292,2,3000305,0,3
336,1001,8849,0,1000336,0,1
336,2001,56464,1,2000279,0,2
336,3001,419964,2,3000306,0,3
337,1001,8791,0,1000337,0,1
337,2001,56361,1,2000280,0,2
337,3001,419621,2,3000307,0,3
338,1001,8778,0,1000338,0,1
338,2001,56253,1,2000281,0,2
338,3001,419249,2,3000308,0,3
339,1001,8827,0,1000339,0,1
339,2001,56155,1,2000282,0,2
339,3001,418862,2,3000309,0,3
340,1001,8989,0,1000340,0,1
340,2001,56080,1,2000283,0,2
340,3001,418454,2,3000310,0,3
341,1001,9002,0,1000341,0,1
341,2001,56003,1,2000284,0,2
341,3001,418023,2,3000311,0,3
342,1001,8973,0,1000342,0,1
342,2001,55934,1,2000285,0,2
342,3001,417562,2,3000312,0,3
343,1001,8947,0,1000343,0,1
343,2001,55881,1,2000286,0,2
343,3001,417101,2,3000313,0,3
344,1001,9013,0,1000344,0,1
344,2001,55846,1,2000287,0,2
344,3001,416625,2,3000314,0,3
345,1001,9023,0,1000345,0,1
345,2001,55833,1,2000288,0,2
345,3001,416156,2,3000315,0,3
346,1001,8876,0,1000346,0,1
346,2001,55821,1,2000289,0,2
346,3001,415701,2,3000316,0,3
347,1001,8876,0,1000347,0,1
347,2001,55796,1,2000290,0,2
347,3001,415268,2,3000317,0,3
348,1001,8907,0,1000348,0,1
348,2001,55776,1,2000291,0,2
348,3001,414842,2,3000318,0,3
349,1001,8903,0,1000349,0,1
349,2001,55757,1,2000292,0,2
349,3001,414431,2,3000319,0,3
350,1001,8939,0,1000350,0,1
350,2001,55763,1,2000293,0,2
350,3001,414042,2,3000320,0,3
351,1001,8919,0,1000351,0,1
351,2001,55763,1,2000294,0,2
351,3001,413667,2,3000321,0,3
352,1001,8866,0,1000352,0,1
352,2001,55751,1,2000295,0,2
352,3001,413299,2,3000322,0,3
353,1001,8827,0,1000353,0,1
353,2001,55726,1,2000296,0,2
353,3001,412946,2,3000323,0,3
354,1001,8850,0,1000354,0,1
354,2001,55726,1,2000297,0,2
354,3001,412608,2,3000324,0,3
355,1001,8773,0,1000355,0,1
355,2001,55714,1,2000298,0,2
355,3001,412284,2,3000325,0,3
356,1001,8745,0,1000356,0,1
356,2001,55696,1,2000299,0,2
356,3001,411968,2,3000326,0,3
357,1001,8768,0,1000357,0,1
357,2001,55697,1,2000300,0,2
357,3001,411666,2,3000327,0,3
358,1001,8834,0,1000358,0,1
358,2001,55690,1,2000301,0,2
358,3001,411379,2,3000328,0,3
359,1001,8815,0,1000359,0,1
359,2001,55646,1,2000302,0,2
359,3001,411077,2,3000329,0,3
360,1001,8777,0,1000360,0,1
360,2001,55595,1,2000303,0,2
360,3001,410775,2,3000330,0,3
361,1001,8754,0,1000361,0,1
361,2001,55558,1,2000304,0,2
361,3001,410473,2,3000331,0,3
362,1001,8685,0,1000362,0,1
362,2001,55496,1,2000305,0,2
362,3001,410156,2,3000332,0,3
363,1001,8585,0,1000363,0,1
363,2001,55425,1,2000306,0,2
363,3001,409824,2,3000333,0,3
364,1001,8604,0,1000364,0,1
364,2001,55378,1,2000307,0,2
364,3001,409500,2,3000334,0,3
365,1001,8591,0,1000365,0,1
365,2001,55331,1,2000308,0,2
365,3001,409191,2,3000335,0,3
366,1001,8584,0,1000366,0,1
366,2001,55284,1,2000309,0,2
366,3001,408882,2,3000336,0,3
367,1001,8552,0,1000367,0,1
367,2001,55225,1,2000310,0,2
367,3001,408588,2,3000337,0,3
368,1001,8558,0,1000368,0,1
368,2001,55179,1,2000311,0,2
368,3001,408309,2,3000338,0,3
369,1001,8480,0,1000369,0,1
369,2001,55128,1,2000312,0,2
369,3001,408045,2,3000339,0,3
370,1001,8478,0,1000370,0,1
370,2001,55064,1,2000313,0,2
370,3001,407789,2,3000340,0,3
371,1001,8513,0,1000371,0,1
371,2001,54966,1,2000314,0,2
371,3001,407526,2,3000341,0,3
372,1001,8465,0,1000372,0,1
372,2001,54861,1,2000315,0,2
372,3001,407256,2,3000342,0,3
373,1001,8543,0,1000373,0,1
373,2001,54774,1,2000316,0,2
373,3001,406979,2,3000343,0,3
374,1001,8466,0,1000374,0,1
374,2001,54681,1,2000317,0,2
374,3001,406702,2,3000344,0,3
375,1001,8468,0,1000375,0,1
375,2001,54567,1,2000318,0,2
375,3001,406396,2,3000345,0,3
376,1001,8494,0,1000376,0,1
376,2001,54458,1,2000319,0,2
376,3001,406076,2,3000346,0,3
377,1001,8474,0,1000377,0,1
377,2001,54377,1,2000320,0,2
377,3001,405735,2,3000347,0,3
378,1001,8542,0,1000378,0,1
378,2001,54307,1,2000321,0,2
378,3001,405385,2,3000348,0,3
379,1001,8492,0,1000379,0,1
379,2001,54224,1,2000322,0,2
379,3001,405022,2,3000349,0,3
380,1001,8662,0,1000380,0,1
380,2001,54171,1,2000323,0,2
380,3001,404651,2,3000350,0,3
381,1001,8581,0,1000381,0,1
381,2001,54091,1,2000324,0,2
381,3001,404258,2,3000351,0,3
382,1001,8563,0,1000382,0,1
382,2001,54018,1,2000325,0,2
382,3001,403850,2,3000352,0,3
383,1001,8513,0,1000383,0,1
383,2001,53947,1,2000326,0,2
383,3001,403428,2,3000353,0,3
384,1001,8552,0,1000384,0,1
384,2001,53888,1,2000327,0,2
384,3001,402990,2,3000354,0,3
385,1001,8528,0,1000385,0,1
385,2001,53816,1,2000328,0,2
385,3001,402546,2,3000355,0,3
386,1001,8607,0,1000386,0,1
