date;value
02-08-2013;1.3203
05-08-2013;1.3257
06-08-2013;1.328
07-08-2013;1.3305
08-08-2013;1.336
09-08-2013;1.3373
12-08-2013;1.328
13-08-2013;1.329
14-08-2013;1.3243
15-08-2013;1.3297
16-08-2013;1.334
19-08-2013;1.3344
20-08-2013;1.3392
21-08-2013;1.3384
22-08-2013;1.3323
23-08-2013;1.3355
26-08-2013;1.3361
27-08-2013;1.3338
28-08-2013;1.3347
29-08-2013;1.3266
30-08-2013;1.3235
02-09-2013;1.3207
03-09-2013;1.3172
04-09-2013;1.3171
05-09-2013;1.3202
06-09-2013;1.3117
09-09-2013;1.3194
10-09-2013;1.324
11-09-2013;1.3268
12-09-2013;1.329
13-09-2013;1.3295
16-09-2013;1.3357
17-09-2013;1.3356
18-09-2013;1.3352
19-09-2013;1.3545
20-09-2013;1.3514
23-09-2013;1.3508
24-09-2013;1.3473
25-09-2013;1.3504
26-09-2013;1.3499
27-09-2013;1.3537
30-09-2013;1.3505
01-10-2013;1.3554
02-10-2013;1.3515
03-10-2013;1.3594
04-10-2013;1.3593
07-10-2013;1.3572
08-10-2013;1.3576
09-10-2013;1.3515
10-10-2013;1.3532
11-10-2013;1.3566
14-10-2013;1.3564
15-10-2013;1.3493
16-10-2013;1.3561
17-10-2013;1.3662
18-10-2013;1.3684
21-10-2013;1.3667
22-10-2013;1.3674
23-10-2013;1.3752
24-10-2013;1.3805
25-10-2013;1.3777
28-10-2013;1.3784
29-10-2013;1.3768
30-10-2013;1.3755
31-10-2013;1.3641
01-11-2013;1.3505
04-11-2013;1.3506
05-11-2013;1.3494
06-11-2013;1.3517
07-11-2013;1.3365
08-11-2013;1.3431
11-11-2013;1.3394
12-11-2013;1.3432
13-11-2013;1.3415
14-11-2013;1.3436
15-11-2013;1.346
18-11-2013;1.3517
19-11-2013;1.3502
20-11-2013;1.3527
21-11-2013;1.3472
22-11-2013;1.3518
25-11-2013;1.3514
26-11-2013;1.3547
27-11-2013;1.3596
28-11-2013;1.3592
29-11-2013;1.3611
02-12-2013;1.3536
03-12-2013;1.3578
04-12-2013;1.3592
05-12-2013;1.3594
06-12-2013;1.3661
09-12-2013;1.3722
10-12-2013;1.375
11-12-2013;1.3767
12-12-2013;1.3775
13-12-2013;1.3727
16-12-2013;1.3776
17-12-2013;1.3749
18-12-2013;1.3749
19-12-2013;1.3667
20-12-2013;1.3655
23-12-2013;1.3702
24-12-2013;1.3684
25-12-2013;0
26-12-2013;0
27-12-2013;1.3814
30-12-2013;1.3783
31-12-2013;1.3791
01-01-2014;0
02-01-2014;1.3658
03-01-2014;1.3634
06-01-2014;1.3602
07-01-2014;1.3641
08-01-2014;1.3594
09-01-2014;1.3612
10-01-2014;1.3587
13-01-2014;1.3654
14-01-2014;1.3667
15-01-2014;1.3606
16-01-2014;1.3597
17-01-2014;1.3584
20-01-2014;1.3566
21-01-2014;1.3526
22-01-2014;1.3566
23-01-2014;1.3639
24-01-2014;1.3687
27-01-2014;1.3658
28-01-2014;1.3649
29-01-2014;1.3608
30-01-2014;1.3574
31-01-2014;1.3516
03-02-2014;1.3498
04-02-2014;1.3519
05-02-2014;1.3543
06-02-2014;1.3495
07-02-2014;1.3574
10-02-2014;1.3638
11-02-2014;1.3676
12-02-2014;1.3573
13-02-2014;1.3675
14-02-2014;1.3707
17-02-2014;1.3699
18-02-2014;1.3731
19-02-2014;1.3745
20-02-2014;1.3706
21-02-2014;1.3707
24-02-2014;1.3735
25-02-2014;1.3754
26-02-2014;1.3726
27-02-2014;1.3656
28-02-2014;1.3813
03-03-2014;1.3768
04-03-2014;1.3768
05-03-2014;1.3732
06-03-2014;1.3745
07-03-2014;1.3894
10-03-2014;1.3881
11-03-2014;1.385
12-03-2014;1.3887
13-03-2014;1.3942
14-03-2014;1.3884
17-03-2014;1.3906
18-03-2014;1.3902
19-03-2014;1.3913
20-03-2014;1.3762
21-03-2014;1.378
24-03-2014;1.3774
25-03-2014;1.3789
26-03-2014;1.3791
27-03-2014;1.3758
28-03-2014;1.3759
31-03-2014;1.3788
01-04-2014;1.379
02-04-2014;1.3795
03-04-2014;1.3771
04-04-2014;1.37
07-04-2014;1.3723
08-04-2014;1.3774
09-04-2014;1.3794
10-04-2014;1.3867
11-04-2014;1.3872
14-04-2014;1.3827
15-04-2014;1.3803
16-04-2014;1.384
17-04-2014;1.3855
18-04-2014;0
21-04-2014;0
22-04-2014;1.3817
23-04-2014;1.3834
24-04-2014;1.382
25-04-2014;1.3831
28-04-2014;1.3861
29-04-2014;1.3826
30-04-2014;1.385
01-05-2014;0
02-05-2014;1.3862
05-05-2014;1.3874
06-05-2014;1.3945
07-05-2014;1.3927
08-05-2014;1.3953
09-05-2014;1.3781
12-05-2014;1.3765
13-05-2014;1.3703
14-05-2014;1.3719
15-05-2014;1.3659
16-05-2014;1.3696
19-05-2014;1.3715
20-05-2014;1.3702
21-05-2014;1.3676
22-05-2014;1.3668
23-05-2014;1.363
26-05-2014;1.3635
27-05-2014;1.3638
28-05-2014;1.3608
29-05-2014;1.3612
30-05-2014;1.3607
02-06-2014;1.3611
03-06-2014;1.3645
04-06-2014;1.3627
05-06-2014;1.3567
06-06-2014;1.3642
09-06-2014;1.3608
10-06-2014;1.3547
11-06-2014;1.3547
12-06-2014;1.3528
13-06-2014;1.3534
16-06-2014;1.3532
17-06-2014;1.3568
18-06-2014;1.3563
19-06-2014;1.362
20-06-2014;1.3588
23-06-2014;1.3596
24-06-2014;1.3618
25-06-2014;1.3615
26-06-2014;1.3606
27-06-2014;1.362
30-06-2014;1.3658
01-07-2014;1.3688
02-07-2014;1.3656
03-07-2014;1.3646
04-07-2014;1.3588
07-07-2014;1.3592
08-07-2014;1.3589
09-07-2014;1.3603
10-07-2014;1.3604
11-07-2014;1.3595
14-07-2014;1.3627
15-07-2014;1.3613
16-07-2014;1.3532
17-07-2014;1.3525
18-07-2014;1.3525
21-07-2014;1.3518
22-07-2014;1.3481
23-07-2014;1.3465
24-07-2014;1.3472
25-07-2014;1.344
28-07-2014;1.3433
29-07-2014;1.3429
30-07-2014;1.3401
31-07-2014;1.3379
01-08-2014;1.3395
04-08-2014;1.3422
05-08-2014;1.3382
06-08-2014;1.3345
07-08-2014;1.3368
08-08-2014;1.3388
11-08-2014;1.3386
12-08-2014;1.3346
13-08-2014;1.336
14-08-2014;1.3373
15-08-2014;1.3388
18-08-2014;1.3383
19-08-2014;1.3354
20-08-2014;1.3284
21-08-2014;1.3262
22-08-2014;1.3267
25-08-2014;1.32
26-08-2014;1.3192
27-08-2014;1.3177
28-08-2014;1.3178
29-08-2014;1.3188
01-09-2014;1.3133
02-09-2014;1.3115
03-09-2014;1.3151
04-09-2014;1.3015
05-09-2014;1.2948
08-09-2014;1.2947
09-09-2014;1.2902
10-09-2014;1.2929
11-09-2014;1.2928
12-09-2014;1.2931
15-09-2014;1.2911
16-09-2014;1.2949
17-09-2014;1.2956
18-09-2014;1.2872
19-09-2014;1.2852
22-09-2014;1.2845
23-09-2014;1.2892
24-09-2014;1.2826
25-09-2014;1.2712
26-09-2014;1.2732
29-09-2014;1.2701
30-09-2014;1.2583
01-10-2014;1.2603
02-10-2014;1.2631
03-10-2014;1.2616
06-10-2014;1.2565
07-10-2014;1.2607
08-10-2014;1.2645
09-10-2014;1.2763
10-10-2014;1.2638
13-10-2014;1.2679
14-10-2014;1.2646
15-10-2014;1.2666
16-10-2014;1.2749
17-10-2014;1.2823
20-10-2014;1.2773
21-10-2014;1.2762
22-10-2014;1.2693
23-10-2014;1.2669
24-10-2014;1.2659
27-10-2014;1.2679
28-10-2014;1.2748
29-10-2014;1.2737
30-10-2014;1.2598
31-10-2014;1.2524
03-11-2014;1.2493
04-11-2014;1.2514
05-11-2014;1.248
06-11-2014;1.2517
07-11-2014;1.2393
10-11-2014;1.2486
11-11-2014;1.2424
12-11-2014;1.2467
13-11-2014;1.2456
14-11-2014;1.2436
17-11-2014;1.2496
18-11-2014;1.2514
19-11-2014;1.2535
20-11-2014;1.2539
21-11-2014;1.2422
24-11-2014;1.241
25-11-2014;1.2424
26-11-2014;1.2475
27-11-2014;1.248
28-11-2014;1.2483
01-12-2014;1.2469
02-12-2014;1.2424
03-12-2014;1.2331
04-12-2014;1.2311
05-12-2014;1.2362
08-12-2014;1.2258
09-12-2014;1.2369
10-12-2014;1.2392
11-12-2014;1.2428
12-12-2014;1.245
15-12-2014;1.2426
16-12-2014;1.2537
17-12-2014;1.2448
18-12-2014;1.2285
19-12-2014;1.2279
22-12-2014;1.2259
23-12-2014;1.2213
24-12-2014;1.2219
25-12-2014;0
26-12-2014;0
29-12-2014;1.2197
30-12-2014;1.216
31-12-2014;1.2141
01-01-2015;0
02-01-2015;1.2043
05-01-2015;1.1915
06-01-2015;1.1914
07-01-2015;1.1831
08-01-2015;1.1768
09-01-2015;1.1813
12-01-2015;1.1804
13-01-2015;1.1782
14-01-2015;1.1775
15-01-2015;1.1708
16-01-2015;1.1588
19-01-2015;1.1605
20-01-2015;1.1579
21-01-2015;1.1593
22-01-2015;1.1618
23-01-2015;1.1198
26-01-2015;1.1244
27-01-2015;1.1306
28-01-2015;1.1344
29-01-2015;1.1315
30-01-2015;1.1305
02-02-2015;1.131
03-02-2015;1.1376
04-02-2015;1.1446
05-02-2015;1.141
06-02-2015;1.1447
09-02-2015;1.1275
10-02-2015;1.1297
11-02-2015;1.1314
12-02-2015;1.1328
13-02-2015;1.1381
16-02-2015;1.1408
17-02-2015;1.1415
18-02-2015;1.1372
19-02-2015;1.1387
20-02-2015;1.1298
23-02-2015;1.1298
24-02-2015;1.1328
25-02-2015;1.1346
26-02-2015;1.1317
27-02-2015;1.124
02-03-2015;1.1227
03-03-2015;1.1168
04-03-2015;1.1124
05-03-2015;1.1069
06-03-2015;1.0963
09-03-2015;1.086
10-03-2015;1.0738
11-03-2015;1.0578
12-03-2015;1.0613
13-03-2015;1.0572
16-03-2015;1.0557
17-03-2015;1.0635
18-03-2015;1.0592
19-03-2015;1.0677
20-03-2015;1.0776
23-03-2015;1.0912
24-03-2015;1.095
25-03-2015;1.0985
26-03-2015;1.0973
27-03-2015;1.0856
30-03-2015;1.0845
31-03-2015;1.0759
01-04-2015;1.0755
02-04-2015;1.083
03-04-2015;0
06-04-2015;0
07-04-2015;1.0847
08-04-2015;1.0862
09-04-2015;1.0774
10-04-2015;1.057
13-04-2015;1.0552
14-04-2015;1.0564
15-04-2015;1.0579
16-04-2015;1.0711
17-04-2015;1.0814
20-04-2015;1.0723
21-04-2015;1.07
22-04-2015;1.0743
23-04-2015;1.0772
24-04-2015;1.0824
27-04-2015;1.0822
28-04-2015;1.0927
29-04-2015;1.1002
30-04-2015;1.1215
01-05-2015;0
04-05-2015;1.1152
05-05-2015;1.1117
06-05-2015;1.123
07-05-2015;1.1305
08-05-2015;1.1221
11-05-2015;1.1142
12-05-2015;1.1239
13-05-2015;1.1221
14-05-2015;1.1419
15-05-2015;1.1328
18-05-2015;1.1389
19-05-2015;1.118
20-05-2015;1.1118
21-05-2015;1.1133
22-05-2015;1.1164
25-05-2015;1.0978
26-05-2015;1.0926
27-05-2015;1.0863
28-05-2015;1.0896
29-05-2015;1.097
01-06-2015;1.0944
02-06-2015;1.1029
03-06-2015;1.1134
04-06-2015;1.1317
05-06-2015;1.1218
08-06-2015;1.1162
09-06-2015;1.1249
10-06-2015;1.1279
11-06-2015;1.1232
12-06-2015;1.122
15-06-2015;1.1218
16-06-2015;1.1215
17-06-2015;1.1279
18-06-2015;1.1404
19-06-2015;1.1299
22-06-2015;1.1345
23-06-2015;1.1204
24-06-2015;1.1213
25-06-2015;1.1206
26-06-2015;1.1202
29-06-2015;1.1133
30-06-2015;1.1189
01-07-2015;1.11
02-07-2015;1.1066
03-07-2015;1.1096
06-07-2015;1.1008
07-07-2015;1.0931
08-07-2015;1.1024
09-07-2015;1.1054
10-07-2015;1.1185
13-07-2015;1.1049
14-07-2015;1.1031
15-07-2015;1.1009
16-07-2015;1.0867
17-07-2015;1.0889
20-07-2015;1.0852
21-07-2015;1.0867
22-07-2015;1.0902
23-07-2015;1.0999
24-07-2015;1.0939
27-07-2015;1.1058
28-07-2015;1.1025
29-07-2015;1.103
30-07-2015;1.0955
31-07-2015;1.0967
03-08-2015;1.0951
04-08-2015;1.0973
05-08-2015;1.0883
06-08-2015;1.0885
07-08-2015;1.0941
10-08-2015;1.096
11-08-2015;1.1055
12-08-2015;1.1155
13-08-2015;1.1109
14-08-2015;1.1171
17-08-2015;1.11
18-08-2015;1.106
19-08-2015;1.1041
20-08-2015;1.1183
21-08-2015;1.1281
24-08-2015;1.1497
25-08-2015;1.1506
26-08-2015;1.1402
27-08-2015;1.1284
28-08-2015;1.1268
31-08-2015;1.1215
01-09-2015;1.1236
02-09-2015;1.1255
03-09-2015;1.1229
04-09-2015;1.1138
07-09-2015;1.1146
08-09-2015;1.1162
09-09-2015;1.1139
10-09-2015;1.1185
11-09-2015;1.1268
14-09-2015;1.1305
15-09-2015;1.132
16-09-2015;1.1228
17-09-2015;1.1312
18-09-2015;1.1419
21-09-2015;1.125
22-09-2015;1.1155
23-09-2015;1.115
24-09-2015;1.1241
25-09-2015;1.1151
28-09-2015;1.117
29-09-2015;1.1204
30-09-2015;1.1203
01-10-2015;1.1153
02-10-2015;1.116
05-10-2015;1.1236
06-10-2015;1.1224
07-10-2015;1.1266
08-10-2015;1.1254
09-10-2015;1.1362
12-10-2015;1.1373
13-10-2015;1.1374
14-10-2015;1.141
15-10-2015;1.1439
16-10-2015;1.136
19-10-2015;1.1333
20-10-2015;1.1373
21-10-2015;1.1354
22-10-2015;1.1313
23-10-2015;1.1084
26-10-2015;1.1011
27-10-2015;1.1061
28-10-2015;1.1085
29-10-2015;1.093
30-10-2015;1.1017
02-11-2015;1.1032
03-11-2015;1.0976
04-11-2015;1.0935
05-11-2015;1.0883
06-11-2015;1.0864
09-11-2015;1.0776
10-11-2015;1.0711
11-11-2015;1.0716
12-11-2015;1.0726
13-11-2015;1.0764
16-11-2015;1.0723
17-11-2015;1.067
18-11-2015;1.0666
19-11-2015;1.0687
20-11-2015;1.0688
23-11-2015;1.0631
24-11-2015;1.0651
25-11-2015;1.0586
26-11-2015;1.0612
27-11-2015;1.058
30-11-2015;1.0579
01-12-2015;1.06
02-12-2015;1.0612
03-12-2015;1.0671
04-12-2015;1.0902
07-12-2015;1.0809
08-12-2015;1.0875
09-12-2015;1.0941
10-12-2015;1.0943
11-12-2015;1.095
14-12-2015;1.0983
15-12-2015;1.099
16-12-2015;1.0933
17-12-2015;1.0841
18-12-2015;1.0836
21-12-2015;1.087
22-12-2015;1.0952
23-12-2015;1.0916
24-12-2015;1.0947
25-12-2015;0
28-12-2015;1.0962
29-12-2015;1.0952
30-12-2015;1.0926
31-12-2015;1.0887
01-01-2016;0
04-01-2016;1.0898
05-01-2016;1.0746
06-01-2016;1.0742
07-01-2016;1.0868
08-01-2016;1.0861
11-01-2016;1.0888
12-01-2016;1.0836
13-01-2016;1.0816
14-01-2016;1.0893
15-01-2016;1.0914
18-01-2016;1.0892
19-01-2016;1.0868
20-01-2016;1.0907
21-01-2016;1.0893
22-01-2016;1.0808
25-01-2016;1.0815
26-01-2016;1.0837
27-01-2016;1.0888
28-01-2016;1.0903
29-01-2016;1.092
01-02-2016;1.0884
02-02-2016;1.0919
03-02-2016;1.0933
04-02-2016;1.1206
05-02-2016;1.1202
08-02-2016;1.1101
09-02-2016;1.1236
10-02-2016;1.1257
11-02-2016;1.1347
12-02-2016;1.1275
15-02-2016;1.118
16-02-2016;1.1166
17-02-2016;1.1136
18-02-2016;1.1084
19-02-2016;1.1096
22-02-2016;1.1026
23-02-2016;1.1002
24-02-2016;1.0981
25-02-2016;1.1027
26-02-2016;1.1006
29-02-2016;1.0888
01-03-2016;1.0872
02-03-2016;1.0856
03-03-2016;1.0901
04-03-2016;1.097
07-03-2016;1.0953
08-03-2016;1.1028
09-03-2016;1.0973
10-03-2016;1.0857
11-03-2016;1.109
14-03-2016;1.1119
15-03-2016;1.1109
16-03-2016;1.1064
17-03-2016;1.1311
18-03-2016;1.1279
21-03-2016;1.1271
22-03-2016;1.1212
23-03-2016;1.1171
24-03-2016;1.1154
25-03-2016;0
28-03-2016;0
29-03-2016;1.1194
30-03-2016;1.1324
31-03-2016;1.1385
01-04-2016;1.1432
04-04-2016;1.138
05-04-2016;1.1367
06-04-2016;1.1336
07-04-2016;1.1364
08-04-2016;1.1363
11-04-2016;1.139
12-04-2016;1.1396
13-04-2016;1.1298
14-04-2016;1.1252
15-04-2016;1.1284
18-04-2016;1.1306
19-04-2016;1.1343
20-04-2016;1.1379
21-04-2016;1.1355
22-04-2016;1.1263
25-04-2016;1.1264
26-04-2016;1.1287
27-04-2016;1.1303
28-04-2016;1.1358
29-04-2016;1.1403
02-05-2016;1.1493
03-05-2016;1.1569
04-05-2016;1.1505
05-05-2016;1.1439
06-05-2016;1.1427
09-05-2016;1.1395
10-05-2016;1.1375
11-05-2016;1.1409
12-05-2016;1.1389
13-05-2016;1.1348
16-05-2016;1.1324
17-05-2016;1.1318
18-05-2016;1.1279
19-05-2016;1.1197
20-05-2016;1.1219
23-05-2016;1.1215
24-05-2016;1.1168
25-05-2016;1.1146
26-05-2016;1.1168
27-05-2016;1.1168
30-05-2016;1.1139
31-05-2016;1.1154
01-06-2016;1.1174
02-06-2016;1.1188
03-06-2016;1.1154
06-06-2016;1.1349
07-06-2016;1.1348
08-06-2016;1.1378
09-06-2016;1.1343
10-06-2016;1.1304
13-06-2016;1.1268
14-06-2016;1.1225
15-06-2016;1.123
16-06-2016;1.1174
17-06-2016;1.1254
20-06-2016;1.1332
21-06-2016;1.1314
22-06-2016;1.1283
23-06-2016;1.1389
24-06-2016;1.1066
27-06-2016;1.0998
28-06-2016;1.1073
29-06-2016;1.109
30-06-2016;1.1102
01-07-2016;1.1135
04-07-2016;1.1138
05-07-2016;1.1146
06-07-2016;1.1069
07-07-2016;1.108
08-07-2016;1.107
11-07-2016;1.1049
12-07-2016;1.1092
13-07-2016;1.1072
14-07-2016;1.1157
15-07-2016;1.1128
18-07-2016;1.1053
19-07-2016;1.1035
20-07-2016;1.1013
21-07-2016;1.1015
22-07-2016;1.1014
25-07-2016;1.0982
26-07-2016;1.0997
27-07-2016;1.0991
28-07-2016;1.109
29-07-2016;1.1113
01-08-2016;1.1164
02-08-2016;1.1193
03-08-2016;1.12
04-08-2016;1.1136
05-08-2016;1.1156
08-08-2016;1.1087
09-08-2016;1.1078
10-08-2016;1.1184
11-08-2016;1.1153
12-08-2016;1.1158
15-08-2016;1.118
16-08-2016;1.1295
17-08-2016;1.1276
18-08-2016;1.1321
19-08-2016;1.1326
22-08-2016;1.1306
23-08-2016;1.1339
24-08-2016;1.1268
25-08-2016;1.129
26-08-2016;1.129
29-08-2016;1.117
30-08-2016;1.1168
31-08-2016;1.1132
01-09-2016;1.1146
02-09-2016;1.1193
05-09-2016;1.1156
06-09-2016;1.1159
07-09-2016;1.1237
08-09-2016;1.1296
09-09-2016;1.1268
12-09-2016;1.1226
13-09-2016;1.1247
14-09-2016;1.1218
15-09-2016;1.1254
16-09-2016;1.1226
19-09-2016;1.1165
20-09-2016;1.1184
21-09-2016;1.115
22-09-2016;1.1238
23-09-2016;1.1214
26-09-2016;1.1262
27-09-2016;1.122
28-09-2016;1.1225
29-09-2016;1.1221
30-09-2016;1.1161
03-10-2016;1.1236
04-10-2016;1.1161
05-10-2016;1.1211
06-10-2016;1.1185
07-10-2016;1.114
10-10-2016;1.116
11-10-2016;1.1079
12-10-2016;1.102
13-10-2016;1.1038
14-10-2016;1.1002
17-10-2016;1.0994
18-10-2016;1.0993
19-10-2016;1.0979
20-10-2016;1.098
21-10-2016;1.0886
24-10-2016;1.0891
25-10-2016;1.0872
26-10-2016;1.0925
27-10-2016;1.0927
28-10-2016;1.0922
31-10-2016;1.0946
01-11-2016;1.1025
02-11-2016;1.1095
03-11-2016;1.1064
04-11-2016;1.1093
07-11-2016;1.1062
08-11-2016;1.1038
09-11-2016;1.1022
10-11-2016;1.0895
11-11-2016;1.0904
14-11-2016;1.0777
15-11-2016;1.0765
16-11-2016;1.0702
17-11-2016;1.0717
18-11-2016;1.0629
21-11-2016;1.0631
22-11-2016;1.0617
23-11-2016;1.0602
24-11-2016;1.0548
25-11-2016;1.0592
28-11-2016;1.0588
29-11-2016;1.0576
30-11-2016;1.0635
01-12-2016;1.0627
02-12-2016;1.0642
05-12-2016;1.0702
06-12-2016;1.0734
07-12-2016;1.073
08-12-2016;1.0762
09-12-2016;1.0559
12-12-2016;1.0596
13-12-2016;1.061
14-12-2016;1.0644
15-12-2016;1.0419
16-12-2016;1.0439
19-12-2016;1.0422
20-12-2016;1.0364
21-12-2016;1.0421
22-12-2016;1.0444
23-12-2016;1.0446
26-12-2016;0
27-12-2016;1.0445
28-12-2016;1.0401
29-12-2016;1.0453
30-12-2016;1.0541
02-01-2017;1.0465
03-01-2017;1.0385
04-01-2017;1.0437
05-01-2017;1.0501
06-01-2017;1.0589
09-01-2017;1.0516
10-01-2017;1.0567
11-01-2017;1.0503
12-01-2017;1.0679
13-01-2017;1.0661
16-01-2017;1.0594
17-01-2017;1.0684
18-01-2017;1.0664
19-01-2017;1.0668
20-01-2017;1.0632
23-01-2017;1.0715
24-01-2017;1.0748
25-01-2017;1.0743
26-01-2017;1.07
27-01-2017;1.0681
30-01-2017;1.063
31-01-2017;1.0755
01-02-2017;1.079
02-02-2017;1.0808
03-02-2017;1.0741
06-02-2017;1.0712
07-02-2017;1.0675
08-02-2017;1.0665
09-02-2017;1.0692
10-02-2017;1.0629
13-02-2017;1.0629
14-02-2017;1.0623
15-02-2017;1.0555
16-02-2017;1.0652
17-02-2017;1.065
20-02-2017;1.0616
21-02-2017;1.0537
22-02-2017;1.0513
23-02-2017;1.0573
24-02-2017;1.0609
27-02-2017;1.0587
28-02-2017;1.0597
01-03-2017;1.0533
02-03-2017;1.0514
03-03-2017;1.0565
06-03-2017;1.0592
07-03-2017;1.0576
08-03-2017;1.0556
09-03-2017;1.0551
10-03-2017;1.0606
13-03-2017;1.0663
14-03-2017;1.0631
15-03-2017;1.0622
16-03-2017;1.0726
17-03-2017;1.0737
20-03-2017;1.0752
21-03-2017;1.0802
22-03-2017;1.0807
23-03-2017;1.0786
24-03-2017;1.0805
27-03-2017;1.0889
28-03-2017;1.0859
29-03-2017;1.0748
30-03-2017;1.0737
31-03-2017;1.0691
03-04-2017;1.0661
04-04-2017;1.0651
05-04-2017;1.0678
06-04-2017;1.0666
07-04-2017;1.063
10-04-2017;1.0578
11-04-2017;1.0616
12-04-2017;1.0605
13-04-2017;1.063
14-04-2017;0
17-04-2017;0
18-04-2017;1.0682
19-04-2017;1.0725
20-04-2017;1.0745
21-04-2017;1.0698
24-04-2017;1.0848
25-04-2017;1.0891
26-04-2017;1.0893
27-04-2017;1.0881
28-04-2017;1.093
01-05-2017;0
02-05-2017;1.0915
03-05-2017;1.0919
04-05-2017;1.0927
05-05-2017;1.0961
08-05-2017;1.0938
09-05-2017;1.0888
10-05-2017;1.0882
11-05-2017;1.086
12-05-2017;1.0876
15-05-2017;1.0972
16-05-2017;1.1059
17-05-2017;1.1117
18-05-2017;1.1129
19-05-2017;1.1179
22-05-2017;1.1243
23-05-2017;1.1215
24-05-2017;1.1193
25-05-2017;1.1214
26-05-2017;1.1196
29-05-2017;1.1188
30-05-2017;1.1173
31-05-2017;1.1221
01-06-2017;1.1219
02-06-2017;1.1217
05-06-2017;1.1249
06-06-2017;1.1258
07-06-2017;1.1217
08-06-2017;1.1229
09-06-2017;1.1176
12-06-2017;1.1221
13-06-2017;1.1217
14-06-2017;1.1203
15-06-2017;1.1166
16-06-2017;1.1167
19-06-2017;1.1199
20-06-2017;1.1156
21-06-2017;1.1147
22-06-2017;1.1169
23-06-2017;1.1173
26-06-2017;1.1187
27-06-2017;1.1278
28-06-2017;1.1375
29-06-2017;1.1413
30-06-2017;1.1412
03-07-2017;1.1369
04-07-2017;1.1353
05-07-2017;1.1329
06-07-2017;1.1385
07-07-2017;1.1412
10-07-2017;1.1387
11-07-2017;1.1405
12-07-2017;1.1449
13-07-2017;1.1417
14-07-2017;1.1415
17-07-2017;1.1462
18-07-2017;1.1555
19-07-2017;1.1533
20-07-2017;1.1485
21-07-2017;1.1642
24-07-2017;1.1648
25-07-2017;1.1694
26-07-2017;1.1644
27-07-2017;1.1694
28-07-2017;1.1729
31-07-2017;1.1727
01-08-2017;1.1812
02-08-2017;1.1829
03-08-2017;1.186
04-08-2017;1.1868
07-08-2017;1.1797
08-08-2017;1.1814
09-08-2017;1.1731
10-08-2017;1.1732
11-08-2017;1.1765
14-08-2017;1.1797
15-08-2017;1.1744
16-08-2017;1.171
17-08-2017;1.1697
18-08-2017;1.174
21-08-2017;1.1761
22-08-2017;1.1771
23-08-2017;1.1799
24-08-2017;1.1806
25-08-2017;1.1808
28-08-2017;1.1925
29-08-2017;1.2048
30-08-2017;1.1916
31-08-2017;1.1825
01-09-2017;1.192
04-09-2017;1.1905
05-09-2017;1.189
06-09-2017;1.1931
07-09-2017;1.1971
08-09-2017;1.206
11-09-2017;1.1997
12-09-2017;1.1933
13-09-2017;1.1979
14-09-2017;1.1885
15-09-2017;1.1963
18-09-2017;1.1948
19-09-2017;1.1972
20-09-2017;1.2007
21-09-2017;1.1905
22-09-2017;1.1961
25-09-2017;1.1867
26-09-2017;1.1787
27-09-2017;1.1741
28-09-2017;1.1778
29-09-2017;1.1806
02-10-2017;1.1744
03-10-2017;1.1753
04-10-2017;1.1787
05-10-2017;1.1742
06-10-2017;1.1707
09-10-2017;1.1746
10-10-2017;1.1797
11-10-2017;1.183
12-10-2017;1.1856
13-10-2017;1.181
16-10-2017;1.1803
17-10-2017;1.1759
18-10-2017;1.1749
19-10-2017;1.1834
20-10-2017;1.1818
23-10-2017;1.174
24-10-2017;1.1761
25-10-2017;1.1785
26-10-2017;1.1753
27-10-2017;1.1605
30-10-2017;1.1612
31-10-2017;1.1638
01-11-2017;1.1612
02-11-2017;1.1645
03-11-2017;1.1657
06-11-2017;1.159
07-11-2017;1.1562
08-11-2017;1.159
09-11-2017;1.163
10-11-2017;1.1654
13-11-2017;1.1656
14-11-2017;1.1745
15-11-2017;1.184
16-11-2017;1.1771
17-11-2017;1.1795
20-11-2017;1.1781
21-11-2017;1.1718
22-11-2017;1.1749
23-11-2017;1.1848
24-11-2017;1.1877
27-11-2017;1.1952
28-11-2017;1.1888
29-11-2017;1.1827
30-11-2017;1.1849
01-12-2017;1.1885
04-12-2017;1.1865
05-12-2017;1.1847
06-12-2017;1.1817
07-12-2017;1.1786
08-12-2017;1.1742
11-12-2017;1.1796
12-12-2017;1.1766
13-12-2017;1.1736
14-12-2017;1.1845
15-12-2017;1.1806
18-12-2017;1.1795
19-12-2017;1.1823
20-12-2017;1.1845
21-12-2017;1.1859
22-12-2017;1.1853
25-12-2017;0
26-12-2017;0
27-12-2017;1.1895
28-12-2017;1.1934
29-12-2017;1.1993
01-01-2018;0
02-01-2018;1.2065
03-01-2018;1.2023
04-01-2018;1.2065
05-01-2018;1.2045
08-01-2018;1.1973
09-01-2018;1.1932
10-01-2018;1.1992
11-01-2018;1.2017
12-01-2018;1.2137
15-01-2018;1.2277
16-01-2018;1.223
17-01-2018;1.2203
18-01-2018;1.2235
19-01-2018;1.2255
22-01-2018;1.2239
23-01-2018;1.2249
24-01-2018;1.2352
25-01-2018;1.2407
26-01-2018;1.2436
29-01-2018;1.2379
30-01-2018;1.2421
31-01-2018;1.2457
01-02-2018;1.2459
02-02-2018;1.2492
05-02-2018;1.244
06-02-2018;1.2329
07-02-2018;1.2338
08-02-2018;1.2252
